race_date,stadium_number,race_number,race_wind,race_wind_direction_number,race_wave,race_weather_number,race_temperature,race_water_temperature,race_technique_number,win_boat,win_payout,place_boat_1,place_payout_1,place_boat_2,place_payout_2
2025-05-29,5,3,1,7,2,2,23,22,1,1,180,1,170,2,330
2025-05-29,5,4,2,7,2,2,23,22,1,1,150,1,110,4,120
2025-05-29,5,5,1,7,2,2,23,22,2,2,930,2,200,1,110
2025-05-29,5,6,2,7,2,2,23,22,1,1,160,1,310,2,430
2025-05-29,5,7,2,7,2,2,23,22,2,2,470,2,960,5,520
2025-05-29,5,8,1,9,2,2,22,22,1,1,160,1,180,2,110
2025-05-29,5,9,1,9,1,2,21,22,2,2,670,2,160,1,120
2025-05-29,5,10,1,11,1,2,21,22,2,2,450,2,140,3,120
2025-05-29,5,11,1,9,1,2,21,22,1,1,120,1,120,2,200
2025-05-29,5,12,1,9,1,2,21,22,1,1,100,1,110,3,230
2025-05-29,6,1,3,11,1,2,21,22,1,1,190,1,170,2,130
2025-05-29,6,2,2,11,1,2,21,22,3,5,1690,5,180,6,430
2025-05-29,6,3,3,11,1,2,21,22,4,3,310,3,170,4,150
2025-05-29,6,4,3,11,1,2,21,22,1,1,100,1,100,3,130
2025-05-29,6,5,3,11,1,2,21,22,2,2,240,2,100,1,210
2025-05-29,6,6,3,11,1,2,21,22,1,1,110,1,100,3,150
2025-05-29,6,7,2,11,1,2,21,22,1,1,680,1,100,5,180
2025-05-29,6,8,3,11,1,2,21,22,1,1,660,1,380,4,160
2025-05-29,6,9,2,9,1,2,21,22,4,4,780,4,200,1,100
2025-05-29,6,10,2,9,1,2,21,22,1,1,140,1,110,4,210
2025-05-29,6,11,2,9,1,2,21,22,1,1,140,1,100,3,180
2025-05-29,6,12,2,9,1,2,21,22,1,1,110,1,110,5,490
2025-05-29,9,1,1,6,1,2,22,23,1,1,100,1,130,,
2025-05-29,9,2,2,4,1,2,22,23,2,2,260,2,120,1,160
2025-05-29,9,3,2,4,1,2,22,23,2,2,280,2,100,1,100
2025-05-29,9,4,2,6,1,2,22,23,2,2,290,2,160,3,400
2025-05-29,9,5,2,6,1,2,21,23,1,1,140,1,130,6,420
2025-05-29,9,6,3,6,2,2,22,23,2,2,230,2,350,4,100
2025-05-29,9,7,2,6,1,2,22,24,1,1,130,1,110,4,250
2025-05-29,9,8,2,6,1,2,22,24,1,1,110,1,150,3,190
2025-05-29,9,9,2,6,1,2,22,24,5,5,770,5,300,1,100
2025-05-29,9,10,2,4,1,2,22,24,5,2,880,2,350,5,460
2025-05-29,9,11,3,6,2,2,21,24,1,1,100,1,100,2,160
2025-05-29,9,12,4,6,2,2,22,24,1,1,110,1,100,2,100
2025-05-29,11,1,2,5,2,2,20,21,2,4,340,4,210,5,390
2025-05-29,11,2,2,7,2,2,20,21,1,1,240,1,130,3,640
2025-05-29,11,3,3,7,3,2,20,21,1,1,180,1,110,2,160
2025-05-29,11,4,3,7,3,2,20,21,1,1,280,1,1500,3,3410
2025-05-29,11,5,2,7,2,2,21,21,3,4,770,4,480,5,180
2025-05-29,11,6,2,7,2,2,21,21,2,3,430,3,670,4,170
2025-05-29,11,7,3,7,3,2,20,21,1,1,100,1,120,,
2025-05-29,11,8,2,7,2,2,21,21,2,2,730,2,170,1,100
2025-05-29,11,9,3,7,3,2,21,21,1,1,120,1,100,2,170
2025-05-29,11,10,3,7,3,2,21,21,4,5,500,5,180,1,110
2025-05-29,11,11,4,5,3,2,21,21,1,1,100,1,100,2,250
2025-05-29,11,12,3,5,3,2,20,21,5,2,260,2,320,1,180
2025-05-29,13,1,2,4,0,2,21.9,20.8,5,1,200,1,230,4,340
2025-05-29,13,2,2,4,0,2,22.2,20.8,1,1,110,1,200,6,240
2025-05-29,13,3,2,6,0,2,22.6,20.8,4,,,3,1230,2,330
2025-05-29,13,4,0,17,0,2,22.8,20.9,2,2,300,2,180,1,100
2025-05-29,13,5,0,17,0,2,23,20.9,1,1,220,1,100,2,100
2025-05-29,13,6,1,4,0,2,23.3,21,1,1,190,1,100,4,110
2025-05-29,13,7,0,17,0,2,23.2,21,3,4,500,4,100,6,770
2025-05-29,13,8,4,12,0,2,22.7,21.1,1,1,120,1,100,2,100
2025-05-29,13,9,3,14,0,2,22.7,21.1,1,1,130,1,110,2,180
2025-05-29,13,10,2,12,0,2,22.9,21.1,1,1,130,1,110,2,120
2025-05-29,13,11,2,6,0,2,23.5,21.1,1,1,120,1,100,3,150
2025-05-29,13,12,3,4,0,2,23.3,21.1,1,1,140,1,110,2,330
2025-05-29,15,1,1,15,1,3,21,18,1,1,180,1,110,4,110
2025-05-29,15,2,2,3,2,3,21,18,4,4,1620,4,290,2,210
2025-05-29,15,3,3,15,3,2,20,18,1,1,140,1,140,3,230
2025-05-29,15,4,2,15,2,2,20,18,3,4,330,4,230,6,710
2025-05-29,15,5,2,15,2,2,20,18,2,4,270,4,130,5,200
2025-05-29,15,6,2,15,2,3,20,18,1,1,170,1,120,2,400
2025-05-29,15,7,1,15,1,3,20,18,1,1,110,1,130,2,270
2025-05-29,15,8,2,1,2,2,20,18,1,1,130,1,120,2,220
2025-05-29,15,9,2,1,2,2,20,18,1,1,130,1,130,6,300
2025-05-29,15,10,1,3,1,2,19,18,1,1,180,1,120,5,190
2025-05-29,15,11,2,3,2,2,19,18,1,1,110,1,130,5,480
2025-05-29,15,12,1,3,1,2,19,18,1,1,100,1,100,5,390
2025-05-29,16,1,2,11,3,2,19,19,1,1,100,1,130,6,560
2025-05-29,16,2,2,7,3,2,19,19,5,3,410,3,140,1,100
2025-05-29,16,3,1,11,1,2,19,19,4,3,230,3,140,5,330
2025-05-29,16,4,2,13,3,2,19,19,5,1,590,1,230,5,1100
2025-05-29,16,5,2,13,3,2,19,19,5,4,2170,4,120,1,220
2025-05-29,16,6,2,13,3,2,19,19,1,1,100,1,100,3,110
2025-05-29,16,7,1,13,3,2,19,19,6,3,130,3,150,4,110
2025-05-29,16,8,2,13,3,2,19,19,1,1,160,1,100,4,170
2025-05-29,16,9,2,11,3,3,19,19,1,1,110,1,100,2,200
2025-05-29,16,10,1,15,1,2,19,19,2,2,930,2,150,1,100
2025-05-29,16,11,0,17,1,2,19,19,1,1,110,1,100,4,410
2025-05-29,16,12,1,13,1,2,19,19,5,3,760,3,170,1,110
2025-05-29,17,1,1,7,1,2,19,17,1,1,120,1,100,5,160
2025-05-29,17,2,1,7,1,2,19,17,5,2,220,2,130,1,110
2025-05-29,17,3,1,7,1,2,20,17,1,1,160,1,110,3,100
2025-05-29,17,4,1,7,1,2,21,17,5,1,260,1,100,2,260
2025-05-29,17,5,1,7,1,2,21,17,6,3,230,3,120,4,240
2025-05-29,17,6,1,7,1,2,21,18,1,1,210,1,140,4,130
2025-05-29,17,7,0,17,1,2,21,18,1,1,150,1,310,5,360
2025-05-29,17,8,1,11,1,2,21,18,4,5,1040,5,170,3,180
2025-05-29,17,9,2,13,2,2,21,18,3,2,1210,2,220,4,100
2025-05-29,17,10,3,13,3,2,21,18,3,3,690,3,270,6,510
2025-05-29,17,11,3,13,3,2,21,18,4,4,170,4,100,1,100
2025-05-29,17,12,2,13,2,3,20,18,4,6,1310,6,620,5,170
2025-05-29,19,1,3,9,3,2,21,22,3,5,430,5,130,1,100
2025-05-29,19,2,3,9,3,2,21,22,5,2,1350,2,380,3,380
2025-05-29,19,3,3,9,3,2,21,22,1,1,330,1,230,3,130
2025-05-29,19,4,3,9,3,2,21,22,1,1,240,1,220,4,120
2025-05-29,19,5,3,7,3,2,21,22,3,4,940,4,490,6,250
2025-05-29,19,6,3,9,3,2,21,22,4,5,150,5,390,3,290
2025-05-29,19,7,1,9,1,2,21,22,1,1,100,1,100,3,220
2025-05-29,19,8,2,9,2,2,21,22,1,1,110,1,100,2,160
2025-05-29,19,9,1,9,1,2,21,22,1,1,100,1,100,2,180
2025-05-29,19,10,1,7,1,2,20,22,1,1,100,1,100,3,230
2025-05-29,19,11,2,7,2,2,20,22,1,1,120,1,100,2,170
2025-05-29,19,12,1,5,1,2,20,22,4,3,1050,3,180,1,100
2025-05-29,21,1,1,13,1,2,19,20,3,5,1400,5,770,3,340
2025-05-29,21,2,0,17,1,2,19,20,4,5,1220,5,800,2,310
2025-05-29,21,3,0,17,1,2,19,20,4,5,750,5,170,1,110
2025-05-29,21,4,1,7,1,2,20,20,1,1,140,1,150,2,270
2025-05-29,21,5,1,9,1,2,21,20,2,3,1780,3,140,1,140
2025-05-29,21,6,3,11,3,2,21,20,3,2,550,2,120,3,870
2025-05-29,21,7,3,9,3,2,20,20,5,4,1200,4,380,1,190
2025-05-29,21,8,2,9,2,1,20,20,1,1,340,1,370,3,480
2025-05-29,21,9,3,9,3,1,21,20,1,1,100,1,100,3,200
2025-05-29,21,10,2,9,2,1,21,20,1,1,120,1,100,2,150
2025-05-29,21,11,3,9,3,1,21,20,3,4,720,4,310,3,320
2025-05-29,21,12,2,9,2,2,21,20,1,1,100,1,100,2,170
2025-05-29,23,1,1,16,1,2,17,21,6,1,100,1,100,6,170
2025-05-29,23,2,0,17,1,2,18,21,3,2,410,2,120,3,280
2025-05-29,23,3,1,4,1,2,19,21,1,1,160,1,120,4,140
2025-05-29,23,4,3,4,3,2,19,21,1,1,150,1,160,3,220
2025-05-29,23,5,3,4,3,2,19,21,1,1,120,1,100,4,140
2025-05-29,23,6,4,4,4,2,19,21,4,5,1760,5,1000,1,260
2025-05-29,23,7,4,4,4,2,19,21,2,2,150,2,120,1,160
2025-05-29,23,8,4,4,4,2,20,21,1,1,500,1,400,3,2400
2025-05-29,23,9,5,4,5,1,20,21,2,3,360,3,140,2,120
2025-05-29,23,10,3,4,3,1,20,21,4,5,5200,5,270,2,160
2025-05-29,23,11,6,4,6,1,20,21,2,2,8670,2,360,1,130
2025-05-29,23,12,5,4,5,1,20,21,1,1,110,1,170,3,460
2025-05-30,1,1,2,2,1,2,17,21,5,3,490,3,180,1,140
2025-05-30,1,2,2,4,1,2,17,21,2,2,570,2,190,1,480
2025-05-30,1,3,2,4,1,2,17,21,3,4,190,4,110,6,520
2025-05-30,1,4,2,2,1,2,17,21,2,2,310,2,320,1,110
2025-05-30,1,5,1,4,1,2,17,21,5,2,370,2,140,1,110
2025-05-30,1,6,1,2,1,2,17,21,5,1,100,1,110,2,250
2025-05-30,1,7,0,17,0,2,17,21,1,1,110,1,100,3,100
2025-05-30,1,8,1,2,1,2,16,21,1,1,100,1,100,5,110
2025-05-30,1,9,1,4,1,2,16,21,4,4,530,4,750,1,500
2025-05-30,1,10,2,4,1,2,16,21,1,1,140,1,100,2,130
2025-05-30,1,11,1,6,1,2,16,21,2,2,650,2,540,5,300
2025-05-30,1,12,1,4,1,2,15,21,5,1,150,1,110,2,130
2025-05-30,2,1,2,6,2,3,13,21,3,2,550,2,200,4,320
2025-05-30,2,2,2,6,2,3,12,21,3,3,350,3,130,2,110
2025-05-30,2,3,2,8,2,3,12,21,1,1,200,1,150,2,150
2025-05-30,2,4,1,8,1,3,13,21,6,5,270,5,110,4,100
2025-05-30,2,5,2,8,1,3,13,21,4,3,1180,3,340,5,980
2025-05-30,2,6,3,8,2,3,12,21,3,2,200,2,130,4,300
2025-05-30,2,7,2,8,1,3,12,21,1,1,130,1,100,2,120
2025-05-30,2,8,2,8,1,3,13,21,1,1,180,1,180,2,150
2025-05-30,2,9,2,8,1,3,14,21,1,1,470,1,120,2,130
2025-05-30,2,10,3,6,2,3,14,21,2,4,660,4,330,1,140
2025-05-30,2,11,1,6,1,3,13,21,1,1,160,1,100,2,230
2025-05-30,2,12,2,6,1,3,13,21,1,1,140,1,120,2,260
2025-05-30,6,1,2,11,1,2,19,22,4,3,240,3,100,1,120
2025-05-30,6,2,1,13,1,2,20,22,3,2,190,2,100,4,110
2025-05-30,6,3,2,13,1,2,20,22,1,1,450,1,350,5,910
2025-05-30,6,4,2,13,1,2,20,22,1,1,100,1,100,2,220
2025-05-30,6,5,2,13,1,2,20,22,4,5,220,5,160,2,330
2025-05-30,6,6,3,13,1,2,20,22,2,3,200,3,120,4,100
2025-05-30,6,7,2,15,1,2,20,22,4,3,500,3,120,1,100
2025-05-30,6,8,2,15,1,2,20,22,1,1,100,1,100,5,260
2025-05-30,6,9,0,17,0,2,20,22,2,5,290,5,220,4,570
2025-05-30,6,10,1,15,1,2,20,22,4,3,240,3,100,1,110
2025-05-30,6,11,2,15,1,2,20,22,4,3,1330,3,600,5,460
2025-05-30,6,12,1,13,1,2,20,22,1,1,100,1,350,4,1360
2025-05-30,8,1,2,13,0,1,18,21,5,1,100,1,100,6,540
2025-05-30,8,2,2,13,0,2,18,21,3,2,270,2,110,1,100
2025-05-30,8,3,1,13,0,2,18,21,3,4,280,4,130,2,150
2025-05-30,8,4,2,13,0,2,18,21,1,1,360,1,110,3,100
2025-05-30,8,5,2,13,0,2,19,21,4,6,2170,6,450,5,260
2025-05-30,8,6,2,13,0,1,20,21,1,1,120,1,100,2,190
2025-05-30,8,7,2,11,0,2,20,22,3,5,520,5,320,1,110
2025-05-30,8,8,2,7,0,1,20,22,5,1,310,1,160,4,360
2025-05-30,8,9,2,7,0,1,21,22,4,3,200,3,120,1,130
2025-05-30,8,10,2,9,0,1,21,22,1,1,100,1,100,3,140
2025-05-30,8,11,2,9,0,1,22,22,3,2,1090,2,400,3,220
2025-05-30,8,12,2,11,0,1,22,22,1,1,190,1,100,3,110
2025-05-30,11,1,0,17,1,1,23,22,1,1,140,1,130,4,530
2025-05-30,11,2,0,17,1,1,23,22,4,5,960,5,180,1,270
2025-05-30,11,3,1,5,1,1,23,22,1,1,240,1,140,2,450
2025-05-30,11,4,1,7,1,1,23,22,4,5,960,5,190,3,460
2025-05-30,11,5,3,7,3,2,22,22,3,4,750,4,150,5,110
2025-05-30,11,6,3,7,3,2,22,22,1,1,150,1,100,3,100
2025-05-30,11,7,4,7,4,1,22,22,1,1,120,1,100,2,300
2025-05-30,11,8,4,7,4,1,22,22,1,1,140,1,240,3,160
2025-05-30,11,9,4,7,4,1,21,22,2,6,1620,6,300,3,120
2025-05-30,11,10,3,7,3,1,21,22,3,3,320,3,170,2,140
2025-05-30,11,11,3,7,3,1,21,22,4,3,1200,3,100,1,100
2025-05-30,11,12,3,9,3,1,21,22,1,1,150,1,110,2,150
2025-05-30,15,1,3,9,3,2,21,18,2,2,360,2,140,1,100
2025-05-30,15,2,2,9,2,2,20,18,1,1,150,1,140,3,150
2025-05-30,15,3,2,11,2,2,20,18,1,1,150,1,130,5,370
2025-05-30,15,4,2,11,2,2,20,18,2,2,1000,2,230,1,120
2025-05-30,15,5,2,9,2,2,20,18,1,1,110,1,100,2,120
2025-05-30,15,6,2,9,2,2,20,18,1,1,350,1,210,4,330
2025-05-30,15,7,2,9,2,2,20,18,5,1,120,1,100,3,150
2025-05-30,15,8,2,9,2,2,20,18,1,1,150,1,130,5,380
2025-05-30,15,9,2,11,2,2,20,18,1,1,110,1,140,3,200
2025-05-30,15,10,1,11,1,2,20,18,3,3,140,3,120,4,140
2025-05-30,15,11,3,15,3,2,20,18,1,1,100,1,100,3,180
2025-05-30,15,12,4,15,4,2,20,18,1,1,130,1,100,4,170
2025-05-30,17,1,2,7,2,2,19,17,1,1,100,1,100,3,100
2025-05-30,17,2,2,7,2,2,20,17,2,2,180,2,150,1,260
2025-05-30,17,3,2,7,2,2,20,17,5,2,490,2,170,4,210
2025-05-30,17,4,3,7,3,2,21,17,3,2,230,2,150,4,290
2025-05-30,17,5,2,7,2,2,21,18,1,1,100,1,100,3,150
2025-05-30,17,6,2,7,2,2,21,18,5,3,220,3,130,1,250
2025-05-30,17,7,1,7,1,2,22,18,3,4,230,4,140,2,400
2025-05-30,17,8,2,5,2,2,23,18,1,1,180,1,120,3,210
2025-05-30,17,9,4,5,4,2,24,18,4,3,150,3,120,2,170
2025-05-30,17,10,4,7,4,2,23,18,3,3,890,3,250,4,800
2025-05-30,17,11,2,7,2,2,23,18,1,1,120,1,100,3,130
2025-05-30,17,12,2,5,2,2,24,18,1,1,160,1,110,3,100
2025-05-30,19,1,5,5,5,2,20,22,4,5,350,5,130,3,250
2025-05-30,19,2,4,5,4,2,20,22,4,6,450,6,740,2,510
2025-05-30,19,3,3,5,3,2,20,22,4,4,750,4,530,1,210
2025-05-30,19,4,5,5,5,2,20,22,2,2,130,2,100,1,110
2025-05-30,19,5,4,5,4,2,19,22,5,2,610,2,230,1,100
2025-05-30,19,6,5,5,5,2,19,22,5,2,710,2,210,3,200
2025-05-30,19,7,4,5,4,2,19,22,2,3,220,3,100,2,110
2025-05-30,19,8,4,5,4,2,19,22,1,1,280,1,120,4,150
2025-05-30,19,9,5,5,5,2,19,22,1,1,140,1,210,5,140
2025-05-30,19,10,4,5,4,2,19,22,5,1,120,1,100,2,100
2025-05-30,19,11,3,5,3,2,19,22,1,1,110,1,100,3,220
2025-05-30,19,12,4,5,4,2,19,22,4,3,1500,3,190,1,100
2025-05-30,21,1,3,9,3,2,18,20,1,1,110,1,100,2,100
2025-05-30,21,2,3,9,3,2,18,20,4,3,560,3,340,2,460
2025-05-30,21,3,2,9,2,2,18,20,1,1,100,1,110,2,130
2025-05-30,21,4,3,9,3,1,18,20,2,2,600,2,300,1,140
2025-05-30,21,5,3,9,3,1,19,20,3,4,860,4,410,5,910
2025-05-30,21,6,3,9,3,1,19,20,3,4,220,4,100,1,120
2025-05-30,21,7,2,9,2,1,19,20,1,1,230,1,150,4,260
2025-05-30,21,8,4,9,4,1,19,20,4,4,410,4,180,5,380
2025-05-30,21,9,4,9,4,1,19,20,1,1,110,1,100,2,270
2025-05-30,21,10,3,9,3,1,19,20,4,3,710,3,270,1,130
2025-05-30,21,11,2,9,2,1,19,20,5,2,340,2,190,1,100
2025-05-30,21,12,4,9,4,1,19,20,1,1,120,1,100,2,130
2025-05-30,23,1,6,4,6,1,19,21,1,1,150,1,100,3,150
2025-05-30,23,2,7,4,7,1,19,21,3,3,890,3,260,4,470
2025-05-30,23,3,7,4,7,1,19,21,1,1,130,1,100,2,150
2025-05-30,23,4,7,4,7,2,19,21,3,4,220,4,130,1,190
2025-05-30,23,5,7,4,7,2,18,21,6,5,1650,5,280,2,150
2025-05-30,23,6,7,4,7,2,18,21,2,2,350,2,330,3,240
2025-05-30,23,7,7,4,7,2,19,21,1,1,250,1,120,2,260
2025-05-30,23,8,7,4,7,1,20,21,1,1,100,1,110,4,460
2025-05-30,23,9,8,4,8,1,20,21,1,1,130,1,310,4,800
2025-05-30,23,10,7,4,7,1,19,21,5,1,160,1,120,5,350
2025-05-30,23,11,8,4,8,1,19,21,1,1,110,1,100,3,120
2025-05-30,23,12,7,4,7,1,19,21,4,5,6600,5,400,1,100
2025-05-31,2,1,5,6,3,3,13,20,2,2,810,2,420,1,240
2025-05-31,2,2,5,6,4,3,14,20,3,5,1470,5,620,1,160
2025-05-31,2,3,4,6,3,3,14,20,5,2,260,2,140,4,230
2025-05-31,2,4,4,6,3,3,14,20,3,3,1930,3,240,6,350
2025-05-31,2,5,5,6,4,3,14,20,3,4,230,4,110,1,100
2025-05-31,2,6,6,6,4,3,14,20,2,2,150,2,140,3,140
2025-05-31,2,7,6,6,4,2,16,20,1,1,130,1,110,5,280
2025-05-31,2,8,6,6,4,2,16,20,1,1,420,1,250,3,250
2025-05-31,2,9,3,6,3,3,15,20,1,1,260,1,110,3,120
2025-05-31,2,10,4,6,3,2,16,20,3,5,670,5,140,1,140
2025-05-31,2,11,5,6,4,2,16,20,3,3,390,3,210,1,100
2025-05-31,2,12,6,6,4,2,16,20,1,1,150,1,150,2,240
2025-05-31,6,1,3,3,2,2,21,22,1,4,270,4,340,1,190
2025-05-31,6,2,2,1,1,3,21,22,1,1,260,1,240,6,130
2025-05-31,6,3,3,1,2,2,21,22,1,1,190,1,140,4,150
2025-05-31,6,4,2,1,1,3,20,22,1,1,110,1,100,4,100
2025-05-31,6,5,2,3,1,3,20,22,2,2,990,2,330,1,120
2025-05-31,6,6,2,1,1,3,20,22,5,3,170,3,100,4,150
2025-05-31,6,7,3,1,1,2,20,22,1,1,190,1,120,2,180
2025-05-31,6,8,3,1,1,2,20,22,1,1,100,1,100,4,100
2025-05-31,6,9,2,1,1,2,21,22,1,1,240,1,120,5,110
2025-05-31,6,10,2,1,1,1,21,22,1,1,130,1,110,6,310
2025-05-31,6,11,2,1,1,1,22,22,1,1,120,1,110,2,390
2025-05-31,6,12,4,1,2,1,22,22,1,1,100,1,130,2,300
2025-05-31,7,1,3,15,1,2,21,16,2,2,780,2,320,4,320
2025-05-31,7,2,2,1,1,2,22,16,2,5,1300,5,580,3,250
2025-05-31,7,3,3,1,1,2,22,16,1,1,180,1,130,6,220
2025-05-31,7,4,3,1,1,2,21,16,4,4,240,4,110,1,100
2025-05-31,7,5,3,1,1,2,21,16,2,2,260,2,190,1,130
2025-05-31,7,6,4,1,2,2,20,16,1,1,180,1,100,2,180
2025-05-31,7,7,3,1,1,1,19,16,1,1,160,1,110,4,120
2025-05-31,7,8,4,1,2,1,19,16,2,2,300,2,130,1,130
2025-05-31,7,9,4,1,2,1,19,16,1,1,100,1,100,2,100
2025-05-31,7,10,4,1,2,1,19,16,1,1,110,1,100,4,170
2025-05-31,7,11,4,1,2,1,19,16,5,6,1740,6,650,1,120
2025-05-31,7,12,3,1,1,1,18,16,1,1,120,1,100,3,340
2025-05-31,8,1,4,15,2,3,19,21,5,1,140,1,120,4,240
2025-05-31,8,2,5,15,3,3,19,21,1,1,280,1,190,4,110
2025-05-31,8,3,5,15,3,3,19,21,1,1,290,1,130,2,240
2025-05-31,8,4,5,15,3,3,20,21,5,1,270,1,110,2,180
2025-05-31,8,5,6,15,3,3,20,21,3,4,310,4,100,5,310
2025-05-31,8,6,6,15,3,2,20,21,1,1,100,1,100,2,140
2025-05-31,8,7,6,15,3,2,20,21,2,2,190,2,110,1,120
2025-05-31,8,8,6,15,3,3,19,21,2,4,240,4,100,1,100
2025-05-31,8,9,6,15,3,2,20,21,1,1,190,1,110,4,270
2025-05-31,8,10,7,15,4,1,20,21,5,3,510,3,130,1,100
2025-05-31,8,11,8,15,6,1,20,21,1,1,110,1,100,2,170
2025-05-31,8,12,9,15,6,2,19,21,3,4,440,4,240,5,660
2025-05-31,11,1,3,3,3,2,18,21,4,5,2370,5,480,2,150
2025-05-31,11,2,1,5,1,2,18,21,1,1,180,1,120,2,200
2025-05-31,11,3,0,17,1,2,19,21,2,2,200,2,100,1,210
2025-05-31,11,4,2,1,2,2,18,21,4,4,500,4,250,1,210
2025-05-31,11,5,4,5,4,2,19,21,2,4,490,4,150,1,150
2025-05-31,11,6,1,7,1,2,19,21,3,2,790,2,110,5,120
2025-05-31,11,7,1,5,1,2,19,21,3,4,560,4,360,5,750
2025-05-31,11,8,2,5,2,2,18,21,2,2,860,2,130,1,100
2025-05-31,11,9,3,3,3,2,18,21,2,2,410,2,180,1,190
2025-05-31,11,10,1,3,1,2,18,21,3,3,860,3,280,4,540
2025-05-31,11,11,4,3,4,2,18,21,1,1,160,1,100,3,140
2025-05-31,11,12,0,17,1,2,17,21,4,3,920,3,190,1,120
2025-05-31,14,1,5,5,5,1,19,17,1,1,100,1,100,6,580
2025-05-31,14,2,7,5,7,1,19,17,2,2,110,2,110,1,130
2025-05-31,14,3,8,5,8,1,20,17,2,2,250,2,150,4,240
2025-05-31,14,4,6,5,6,1,20,17,2,2,230,2,110,1,100
2025-05-31,14,5,8,5,8,1,21,17,2,2,380,2,120,1,100
2025-05-31,14,6,6,5,6,1,21,17,4,5,1100,5,1100,3,230
2025-05-31,14,7,7,5,7,1,21,17,3,4,380,4,100,5,300
2025-05-31,14,8,7,5,7,1,21,17,1,1,300,1,300,3,100
2025-05-31,14,9,5,5,5,1,22,17,3,4,250,4,350,6,900
2025-05-31,14,10,7,5,7,1,22,17,4,3,270,3,200,4,170
2025-05-31,14,11,6,5,6,1,22,17,3,4,440,4,160,1,150
2025-05-31,14,12,5,3,5,1,23,17,3,4,680,4,300,1,100
2025-05-31,15,1,4,9,4,1,24,18,1,1,120,1,100,3,110
2025-05-31,15,2,4,9,4,1,25,18,1,1,100,1,110,3,170
2025-05-31,15,3,3,11,3,1,25,18,1,1,110,1,100,2,160
2025-05-31,15,4,4,13,4,1,25,18,1,1,110,1,100,2,150
2025-05-31,15,5,3,13,3,1,24,18,3,4,230,4,160,6,510
2025-05-31,15,6,3,13,3,1,24,18,1,1,100,1,130,2,260
2025-05-31,15,7,5,13,5,1,23,18,1,1,110,1,120,4,320
2025-05-31,15,8,5,13,5,1,23,18,3,4,690,4,390,5,240
2025-05-31,15,9,4,13,4,1,21,18,1,1,110,1,100,3,310
2025-05-31,15,10,4,13,4,1,21,18,1,1,100,1,100,3,100
2025-05-31,15,11,4,13,4,1,20,18,1,1,110,1,130,2,290
2025-05-31,15,12,4,13,4,1,20,18,1,1,170,1,110,2,100
2025-05-31,17,1,1,3,1,1,22,18,1,1,130,1,110,3,250
2025-05-31,17,2,3,3,3,1,23,19,1,1,160,1,150,3,180
2025-05-31,17,3,5,3,5,1,23,19,1,1,140,1,100,2,100
2025-05-31,17,4,5,3,5,1,24,19,5,4,550,4,160,1,170
2025-05-31,17,5,6,3,6,1,24,19,6,2,610,2,180,4,880
2025-05-31,17,6,7,3,7,1,24,19,1,1,100,1,100,3,190
2025-05-31,17,7,6,3,6,1,24,19,1,1,170,1,100,2,310
2025-05-31,17,8,5,3,5,1,24,19,1,1,120,1,100,3,120
2025-05-31,17,9,6,3,6,1,24,19,4,5,1020,5,260,1,110
2025-05-31,17,10,6,3,6,1,24,19,1,1,120,1,100,3,140
2025-05-31,17,11,4,3,4,1,24,19,1,1,100,1,100,2,120
2025-05-31,17,12,4,3,4,1,23,19,1,1,100,1,100,4,160
2025-05-31,18,1,2,9,2,1,20,17,3,3,610,3,150,1,100
2025-05-31,18,2,2,9,2,1,21,17,1,1,100,1,100,4,320
2025-05-31,18,3,4,13,4,1,21,17,1,1,140,1,100,3,130
2025-05-31,18,4,4,15,4,1,23,17,2,2,840,2,120,1,100
2025-05-31,18,5,4,13,4,1,23,17,4,3,220,3,120,1,100
2025-05-31,18,6,4,15,4,1,24,17,5,3,5830,3,1210,1,200
2025-05-31,18,7,4,15,4,1,24,18,2,2,400,2,160,6,610
2025-05-31,18,8,4,15,4,1,24,17,2,4,840,4,360,6,510
2025-05-31,18,9,4,15,4,1,25,17,1,1,190,1,150,6,1350
2025-05-31,18,10,4,15,4,1,25,17,3,3,240,3,180,5,400
2025-05-31,18,11,4,15,4,1,26,18,2,2,200,2,140,5,200
2025-05-31,18,12,5,13,5,1,26,18,1,1,110,1,100,4,170
2025-05-31,19,1,3,1,3,1,21,22,1,1,120,1,100,2,170
2025-05-31,19,2,2,1,2,1,21,22,4,6,1120,6,240,1,100
2025-05-31,19,3,3,1,3,1,21,22,1,2,280,2,140,3,170
2025-05-31,19,4,3,1,3,1,21,22,2,2,280,2,120,4,180
2025-05-31,19,5,3,1,3,1,21,22,2,3,350,3,110,1,100
2025-05-31,19,6,2,1,2,1,21,22,4,5,230,5,160,2,660
2025-05-31,19,7,2,3,2,1,20,22,1,1,130,1,140,2,150
2025-05-31,19,8,2,3,2,1,20,22,1,1,230,1,100,3,100
2025-05-31,19,9,3,1,3,1,20,22,5,5,390,5,140,1,110
2025-05-31,19,10,3,15,3,1,19,22,1,1,110,1,100,6,330
2025-05-31,19,11,2,1,2,1,18,22,4,4,1030,4,810,2,690
2025-05-31,19,12,2,1,2,1,18,22,1,1,100,1,100,2,290
2025-05-31,23,1,5,4,5,1,19,21,1,1,100,1,100,2,150
2025-05-31,23,2,5,4,5,1,20,21,1,1,190,1,120,4,290
2025-05-31,23,3,5,4,5,1,20,21,2,2,520,2,190,1,110
