racer_id,wind_band,races,wins,win_rate,low_sample
4727,2-3,137,19,0.1387,0
4727,4-5,62,5,0.0806,0
4727,6+,4,0,0.0,1
4728,0-1,51,5,0.098,0
4728,2-3,132,16,0.1212,0
4728,4-5,68,7,0.1029,0
4728,6+,23,5,0.2174,0
4729,0-1,48,4,0.0833,0
4729,2-3,95,9,0.0947,0
4729,4-5,40,5,0.125,0
4729,6+,19,1,0.0526,0
4730,0-1,59,11,0.1864,0
4730,2-3,121,21,0.1736,0
4730,4-5,59,13,0.2203,0
4730,6+,21,2,0.0952,0
4731,0-1,60,9,0.15,0
4731,2-3,105,13,0.1238,0
4731,4-5,74,6,0.0811,0
4731,6+,21,4,0.1905,0
4732,0-1,90,18,0.2,0
4732,2-3,169,46,0.2722,0
4732,4-5,84,17,0.2024,0
4732,6+,25,9,0.36,0
4733,0-1,53,11,0.2075,0
4733,2-3,117,20,0.1709,0
4733,4-5,47,4,0.0851,0
4733,6+,18,4,0.2222,0
4734,0-1,83,28,0.3373,0
4734,2-3,166,47,0.2831,0
4734,4-5,66,22,0.3333,0
4734,6+,25,10,0.4,0
4735,0-1,66,8,0.1212,0
4735,2-3,120,16,0.1333,0
4735,4-5,74,10,0.1351,0
4735,6+,24,7,0.2917,0
4736,0-1,79,23,0.2911,0
4736,2-3,169,53,0.3136,0
4736,4-5,85,18,0.2118,0
4736,6+,12,6,0.5,0
4737,0-1,91,30,0.3297,0
4737,2-3,115,36,0.313,0
4737,4-5,60,16,0.2667,0
4737,6+,29,12,0.4138,0
4738,0-1,85,14,0.1647,0
4738,2-3,185,44,0.2378,0
4738,4-5,86,20,0.2326,0
4738,6+,23,8,0.3478,0
4739,0-1,99,28,0.2828,0
4739,2-3,177,45,0.2542,0
4739,4-5,74,18,0.2432,0
4739,6+,25,6,0.24,0
4740,0-1,69,6,0.087,0
4740,2-3,119,11,0.0924,0
4740,4-5,82,12,0.1463,0
4740,6+,14,0,0.0,0
4743,0-1,109,29,0.2661,0
4743,2-3,201,49,0.2438,0
4743,4-5,71,16,0.2254,0
4743,6+,19,1,0.0526,0
4744,0-1,79,8,0.1013,0
4744,2-3,99,6,0.0606,0
4744,4-5,35,3,0.0857,0
4744,6+,13,4,0.3077,0
4746,0-1,70,12,0.1714,0
4746,2-3,112,22,0.1964,0
4746,4-5,39,9,0.2308,0
4746,6+,15,2,0.1333,0
4747,0-1,61,2,0.0328,0
4747,2-3,115,10,0.087,0
4747,4-5,64,4,0.0625,0
4747,6+,9,1,0.1111,1
4748,0-1,73,20,0.274,0
4748,2-3,142,33,0.2324,0
4748,4-5,81,19,0.2346,0
4748,6+,38,10,0.2632,0
4750,0-1,63,7,0.1111,0
4750,2-3,120,15,0.125,0
4750,4-5,63,10,0.1587,0
4750,6+,19,2,0.1053,0
4752,0-1,55,2,0.0364,0
4752,2-3,142,8,0.0563,0
4752,4-5,69,5,0.0725,0
4752,6+,27,1,0.037,0
4753,0-1,45,3,0.0667,0
4753,2-3,86,9,0.1047,0
4753,4-5,38,6,0.1579,0
4753,6+,17,1,0.0588,0
4754,0-1,68,20,0.2941,0
4754,2-3,148,32,0.2162,0
4754,4-5,87,24,0.2759,0
4754,6+,36,9,0.25,0
4756,0-1,1,0,0.0,1
4756,2-3,2,0,0.0,1
4756,4-5,1,0,0.0,1
4757,0-1,81,27,0.3333,0
4757,2-3,170,44,0.2588,0
4757,4-5,84,25,0.2976,0
4757,6+,31,9,0.2903,0
4758,0-1,31,6,0.1935,0
4758,2-3,65,12,0.1846,0
4758,4-5,31,7,0.2258,0
4758,6+,2,0,0.0,1
4759,0-1,80,18,0.225,0
4759,2-3,166,39,0.2349,0
4759,4-5,64,16,0.25,0
4759,6+,16,3,0.1875,0
4760,0-1,136,43,0.3162,0
4760,2-3,161,56,0.3478,0
4760,4-5,67,17,0.2537,0
4760,6+,30,15,0.5,0
4761,0-1,83,15,0.1807,0
4761,2-3,155,39,0.2516,0
4761,4-5,97,22,0.2268,0
4761,6+,32,3,0.0938,0
4762,0-1,88,33,0.375,0
4762,2-3,150,44,0.2933,0
4762,4-5,82,32,0.3902,0
4762,6+,18,6,0.3333,0
4764,0-1,71,18,0.2535,0
4764,2-3,120,22,0.1833,0
4764,4-5,55,6,0.1091,0
4764,6+,18,3,0.1667,0
4765,0-1,57,9,0.1579,0
4765,2-3,130,14,0.1077,0
4765,4-5,50,13,0.26,0
4765,6+,12,2,0.1667,0
4766,0-1,61,4,0.0656,0
4766,2-3,112,12,0.1071,0
4766,4-5,34,4,0.1176,0
4766,6+,18,4,0.2222,0
4769,0-1,95,27,0.2842,0
4769,2-3,136,32,0.2353,0
4769,4-5,87,24,0.2759,0
4769,6+,45,10,0.2222,0
4771,0-1,77,24,0.3117,0
4771,2-3,173,57,0.3295,0
4771,4-5,90,26,0.2889,0
4771,6+,21,10,0.4762,0
4772,0-1,80,22,0.275,0
4772,2-3,147,43,0.2925,0
4772,4-5,81,22,0.2716,0
4772,6+,26,6,0.2308,0
4773,0-1,89,24,0.2697,0
4773,2-3,190,42,0.2211,0
4773,4-5,79,7,0.0886,0
4773,6+,20,2,0.1,0
4775,0-1,57,9,0.1579,0
4775,2-3,111,30,0.2703,0
4775,4-5,58,13,0.2241,0
4775,6+,17,3,0.1765,0
4776,0-1,85,18,0.2118,0
4776,2-3,196,61,0.3112,0
4776,4-5,81,25,0.3086,0
4776,6+,33,12,0.3636,0
4778,0-1,50,10,0.2,0
4778,2-3,107,20,0.1869,0
4778,4-5,68,10,0.1471,0
4778,6+,17,3,0.1765,0
4779,0-1,79,7,0.0886,0
4779,2-3,117,19,0.1624,0
4779,4-5,71,4,0.0563,0
4779,6+,13,1,0.0769,0
4781,0-1,29,3,0.1034,0
4781,2-3,52,2,0.0385,0
4781,4-5,25,4,0.16,0
4781,6+,16,1,0.0625,0
4782,0-1,61,8,0.1311,0
4782,2-3,96,8,0.0833,0
4782,4-5,47,5,0.1064,0
4782,6+,11,0,0.0,0
4784,0-1,45,4,0.0889,0
4784,2-3,97,13,0.134,0
4784,4-5,33,2,0.0606,0
4784,6+,16,0,0.0,0
4785,0-1,63,2,0.0317,0
4785,2-3,131,10,0.0763,0
4785,4-5,54,4,0.0741,0
4785,6+,15,0,0.0,0
4786,0-1,88,30,0.3409,0
4786,2-3,172,43,0.25,0
4786,4-5,83,26,0.3133,0
4786,6+,32,12,0.375,0
4787,0-1,115,38,0.3304,0
4787,2-3,166,60,0.3614,0
4787,4-5,54,18,0.3333,0
4787,6+,21,5,0.2381,0
4788,0-1,109,19,0.1743,0
4788,2-3,160,29,0.1812,0
4788,4-5,78,15,0.1923,0
4788,6+,26,2,0.0769,0
4789,0-1,72,14,0.1944,0
4789,2-3,125,19,0.152,0
4789,4-5,77,14,0.1818,0
4789,6+,18,4,0.2222,0
4790,0-1,97,28,0.2887,0
4790,2-3,126,25,0.1984,0
4790,4-5,83,21,0.253,0
4790,6+,31,7,0.2258,0
4791,0-1,76,18,0.2368,0
4791,2-3,149,19,0.1275,0
4791,4-5,51,12,0.2353,0
4791,6+,25,3,0.12,0
4792,0-1,66,12,0.1818,0
4792,2-3,86,9,0.1047,0
4792,4-5,44,6,0.1364,0
4792,6+,18,3,0.1667,0
4793,0-1,81,15,0.1852,0
4793,2-3,166,48,0.2892,0
4793,4-5,81,19,0.2346,0
4793,6+,25,9,0.36,0
4794,0-1,68,19,0.2794,0
4794,2-3,156,48,0.3077,0
4794,4-5,61,20,0.3279,0
4794,6+,18,4,0.2222,0
4796,0-1,72,24,0.3333,0
4796,2-3,154,34,0.2208,0
4796,4-5,96,28,0.2917,0
4796,6+,33,13,0.3939,0
4797,0-1,85,23,0.2706,0
4797,2-3,125,29,0.232,0
4797,4-5,65,15,0.2308,0
4797,6+,24,7,0.2917,0
4798,0-1,83,20,0.241,0
4798,2-3,147,43,0.2925,0
4798,4-5,106,30,0.283,0
4798,6+,38,9,0.2368,0
4803,0-1,57,4,0.0702,0
4803,2-3,135,6,0.0444,0
4803,4-5,37,1,0.027,0
4803,6+,15,1,0.0667,0
4804,0-1,91,17,0.1868,0
4804,2-3,137,39,0.2847,0
4804,4-5,71,23,0.3239,0
4804,6+,35,15,0.4286,0
4808,0-1,79,26,0.3291,0
4808,2-3,160,35,0.2188,0
4808,4-5,88,20,0.2273,0
4808,6+,29,3,0.1034,0
4809,0-1,64,15,0.2344,0
4809,2-3,100,16,0.16,0
4809,4-5,65,8,0.1231,0
4809,6+,32,6,0.1875,0
4811,0-1,66,8,0.1212,0
4811,2-3,171,16,0.0936,0
4811,4-5,82,16,0.1951,0
4811,6+,22,2,0.0909,0
4812,0-1,62,14,0.2258,0
4812,2-3,138,53,0.3841,0
4812,4-5,69,26,0.3768,0
4812,6+,20,8,0.4,0
4813,0-1,72,6,0.0833,0
4813,2-3,103,9,0.0874,0
4813,4-5,55,5,0.0909,0
4813,6+,26,0,0.0,0
4815,0-1,47,6,0.1277,0
4815,2-3,87,16,0.1839,0
4815,4-5,49,4,0.0816,0
4815,6+,42,3,0.0714,0
4816,0-1,82,19,0.2317,0
4816,2-3,134,25,0.1866,0
4816,4-5,63,10,0.1587,0
4816,6+,23,8,0.3478,0
4817,0-1,61,17,0.2787,0
4817,2-3,161,40,0.2484,0
4817,4-5,53,10,0.1887,0
4817,6+,6,2,0.3333,1
4818,0-1,14,4,0.2857,0
4818,2-3,49,4,0.0816,0
4818,4-5,17,0,0.0,0
4818,6+,2,0,0.0,1
4819,0-1,75,14,0.1867,0
4819,2-3,112,23,0.2054,0
4819,4-5,59,6,0.1017,0
4819,6+,28,7,0.25,0
4821,0-1,72,12,0.1667,0
4821,2-3,134,21,0.1567,0
4821,4-5,65,8,0.1231,0
4821,6+,30,3,0.1,0
4822,0-1,95,17,0.1789,0
4822,2-3,152,27,0.1776,0
4822,4-5,88,22,0.25,0
4822,6+,24,6,0.25,0
4823,0-1,73,20,0.274,0
4823,2-3,142,39,0.2746,0
4823,4-5,52,12,0.2308,0
4823,6+,24,11,0.4583,0
4824,0-1,85,25,0.2941,0
4824,2-3,170,54,0.3176,0
4824,4-5,73,18,0.2466,0
4824,6+,43,7,0.1628,0
4825,0-1,67,21,0.3134,0
4825,2-3,158,42,0.2658,0
4825,4-5,68,21,0.3088,0
4825,6+,18,7,0.3889,0
4826,0-1,101,30,0.297,0
4826,2-3,181,69,0.3812,0
4826,4-5,79,23,0.2911,0
4826,6+,31,9,0.2903,0
4828,0-1,90,23,0.2556,0
4828,2-3,151,37,0.245,0
4828,4-5,72,20,0.2778,0
4828,6+,15,4,0.2667,0
4831,0-1,82,19,0.2317,0
4831,2-3,124,34,0.2742,0
4831,4-5,68,16,0.2353,0
4831,6+,10,2,0.2,0
4832,0-1,94,37,0.3936,0
4832,2-3,161,44,0.2733,0
4832,4-5,73,21,0.2877,0
4832,6+,34,12,0.3529,0
4834,0-1,118,31,0.2627,0
4834,2-3,174,35,0.2011,0
4834,4-5,63,12,0.1905,0
4834,6+,16,0,0.0,0
4835,0-1,84,5,0.0595,0
4835,2-3,169,19,0.1124,0
4835,4-5,60,3,0.05,0
4835,6+,11,0,0.0,0
4836,0-1,74,14,0.1892,0
4836,2-3,107,18,0.1682,0
4836,4-5,37,1,0.027,0
4836,6+,15,4,0.2667,0
4837,0-1,50,5,0.1,0
4837,2-3,136,10,0.0735,0
4837,4-5,58,7,0.1207,0
4837,6+,21,0,0.0,0
4839,0-1,86,18,0.2093,0
4839,2-3,157,33,0.2102,0
4839,4-5,53,10,0.1887,0
4839,6+,22,2,0.0909,0
4840,0-1,70,7,0.1,0
4840,2-3,145,17,0.1172,0
4840,4-5,74,8,0.1081,0
4840,6+,19,2,0.1053,0
4842,0-1,63,13,0.2063,0
4842,2-3,150,31,0.2067,0
4842,4-5,66,10,0.1515,0
4842,6+,29,2,0.069,0
4843,0-1,43,8,0.186,0
4843,2-3,89,16,0.1798,0
4843,4-5,48,7,0.1458,0
4843,6+,8,0,0.0,1
4844,0-1,70,7,0.1,0
4844,2-3,173,12,0.0694,0
4844,4-5,55,3,0.0545,0
4844,6+,18,1,0.0556,0
4845,0-1,72,19,0.2639,0
4845,2-3,126,35,0.2778,0
4845,4-5,68,23,0.3382,0
4845,6+,23,6,0.2609,0
4846,0-1,54,4,0.0741,0
4846,2-3,126,9,0.0714,0
4846,4-5,63,6,0.0952,0
4846,6+,23,0,0.0,0
4847,0-1,87,28,0.3218,0
4847,2-3,127,31,0.2441,0
4847,4-5,59,16,0.2712,0
4847,6+,29,5,0.1724,0
4848,0-1,80,13,0.1625,0
4848,2-3,162,48,0.2963,0
4848,4-5,66,15,0.2273,0
4848,6+,25,8,0.32,0
4850,0-1,71,26,0.3662,0
4850,2-3,166,44,0.2651,0
4850,4-5,62,13,0.2097,0
4850,6+,29,6,0.2069,0
4851,0-1,103,30,0.2913,0
4851,2-3,156,36,0.2308,0
4851,4-5,59,23,0.3898,0
4851,6+,17,8,0.4706,0
4852,0-1,102,41,0.402,0
4852,2-3,175,60,0.3429,0
4852,4-5,79,25,0.3165,0
4852,6+,19,3,0.1579,0
4853,0-1,56,6,0.1071,0
4853,2-3,108,11,0.1019,0
4853,4-5,59,5,0.0847,0
4853,6+,10,0,0.0,0
4854,0-1,32,1,0.0312,0
4854,2-3,53,2,0.0377,0
4854,4-5,36,4,0.1111,0
4854,6+,14,1,0.0714,0
4856,0-1,110,28,0.2545,0
4856,2-3,175,46,0.2629,0
4856,4-5,94,30,0.3191,0
4856,6+,35,11,0.3143,0
4857,0-1,75,22,0.2933,0
4857,2-3,134,37,0.2761,0
4857,4-5,61,16,0.2623,0
4857,6+,36,14,0.3889,0
4861,0-1,62,8,0.129,0
4861,2-3,141,17,0.1206,0
4861,4-5,70,9,0.1286,0
4861,6+,39,7,0.1795,0
4863,0-1,60,4,0.0667,0
4863,2-3,86,11,0.1279,0
4863,4-5,42,5,0.119,0
4863,6+,21,0,0.0,0
4864,0-1,40,1,0.025,0
4864,2-3,128,14,0.1094,0
4864,4-5,73,11,0.1507,0
4864,6+,15,2,0.1333,0
4865,0-1,55,3,0.0545,0
4865,2-3,60,7,0.1167,0
4865,4-5,41,6,0.1463,0
4865,6+,17,1,0.0588,0
4866,0-1,74,6,0.0811,0
4866,2-3,101,12,0.1188,0
4866,4-5,57,3,0.0526,0
4866,6+,14,1,0.0714,0
4871,0-1,55,7,0.1273,0
4871,2-3,115,6,0.0522,0
4871,4-5,68,11,0.1618,0
4871,6+,22,5,0.2273,0
4872,0-1,69,8,0.1159,0
4872,2-3,157,23,0.1465,0
4872,4-5,58,3,0.0517,0
4872,6+,23,0,0.0,0
4873,0-1,81,15,0.1852,0
4873,2-3,169,33,0.1953,0
4873,4-5,77,12,0.1558,0
4873,6+,28,3,0.1071,0
4874,0-1,50,6,0.12,0
4874,2-3,107,13,0.1215,0
4874,4-5,61,4,0.0656,0
4874,6+,15,3,0.2,0
4875,0-1,66,10,0.1515,0
4875,2-3,117,11,0.094,0
4875,4-5,75,12,0.16,0
4875,6+,26,4,0.1538,0
4876,0-1,76,12,0.1579,0
4876,2-3,146,19,0.1301,0
4876,4-5,66,8,0.1212,0
4876,6+,29,3,0.1034,0
4877,0-1,81,21,0.2593,0
4877,2-3,144,40,0.2778,0
4877,4-5,85,30,0.3529,0
4877,6+,21,4,0.1905,0
4878,0-1,62,7,0.1129,0
4878,2-3,115,14,0.1217,0
4878,4-5,34,3,0.0882,0
4878,6+,18,0,0.0,0
4879,0-1,65,4,0.0615,0
4879,2-3,116,14,0.1207,0
4879,4-5,78,12,0.1538,0
4879,6+,29,2,0.069,0
4880,0-1,52,6,0.1154,0
4880,2-3,107,10,0.0935,0
4880,4-5,55,5,0.0909,0
4880,6+,37,3,0.0811,0
4882,0-1,47,4,0.0851,0
4882,2-3,101,9,0.0891,0
4882,4-5,38,2,0.0526,0
4882,6+,4,0,0.0,1
4883,0-1,87,20,0.2299,0
4883,2-3,130,30,0.2308,0
4883,4-5,43,13,0.3023,0
4883,6+,16,3,0.1875,0
4884,0-1,51,9,0.1765,0
4884,2-3,84,17,0.2024,0
4884,4-5,27,4,0.1481,0
4884,6+,13,2,0.1538,0
4885,0-1,34,13,0.3824,0
4885,2-3,85,26,0.3059,0
4885,4-5,51,11,0.2157,0
4885,6+,6,1,0.1667,1
4886,0-1,66,18,0.2727,0
4886,2-3,152,35,0.2303,0
4886,4-5,81,20,0.2469,0
4886,6+,19,4,0.2105,0
4887,0-1,91,15,0.1648,0
4887,2-3,117,19,0.1624,0
4887,4-5,59,8,0.1356,0
4887,6+,21,2,0.0952,0
4888,0-1,84,8,0.0952,0
4888,2-3,122,20,0.1639,0
4888,4-5,62,14,0.2258,0
4888,6+,27,4,0.1481,0
4889,0-1,51,10,0.1961,0
4889,2-3,92,16,0.1739,0
4889,4-5,46,7,0.1522,0
4889,6+,16,3,0.1875,0
4890,0-1,73,12,0.1644,0
4890,2-3,162,29,0.179,0
4890,4-5,68,8,0.1176,0
4890,6+,15,4,0.2667,0
4891,0-1,57,12,0.2105,0
4891,2-3,139,15,0.1079,0
4891,4-5,70,6,0.0857,0
4891,6+,17,4,0.2353,0
4892,0-1,51,4,0.0784,0
4892,2-3,135,21,0.1556,0
4892,4-5,58,9,0.1552,0
4892,6+,28,5,0.1786,0
4893,0-1,51,5,0.098,0
4893,2-3,127,24,0.189,0
4893,4-5,56,7,0.125,0
4893,6+,22,2,0.0909,0
4894,0-1,48,2,0.0417,0
4894,2-3,142,15,0.1056,0
4894,4-5,76,11,0.1447,0
4894,6+,35,1,0.0286,0
4895,0-1,87,12,0.1379,0
4895,2-3,128,15,0.1172,0
4895,4-5,69,14,0.2029,0
4895,6+,16,1,0.0625,0
4896,0-1,60,2,0.0333,0
4896,2-3,135,18,0.1333,0
4896,4-5,66,7,0.1061,0
4896,6+,25,2,0.08,0
4897,0-1,57,4,0.0702,0
4897,2-3,101,6,0.0594,0
4897,4-5,40,1,0.025,0
4897,6+,12,1,0.0833,0
4898,0-1,55,5,0.0909,0
4898,2-3,108,8,0.0741,0
4898,4-5,63,8,0.127,0
4898,6+,26,2,0.0769,0
4899,0-1,66,9,0.1364,0
4899,2-3,131,15,0.1145,0
4899,4-5,57,5,0.0877,0
4899,6+,10,1,0.1,0
4900,0-1,98,16,0.1633,0
4900,2-3,129,16,0.124,0
4900,4-5,55,16,0.2909,0
4900,6+,19,4,0.2105,0
4901,0-1,58,12,0.2069,0
4901,2-3,114,18,0.1579,0
4901,4-5,40,5,0.125,0
4901,6+,11,2,0.1818,0
4902,0-1,65,7,0.1077,0
4902,2-3,154,21,0.1364,0
4902,4-5,75,11,0.1467,0
4902,6+,20,2,0.1,0
4903,0-1,80,24,0.3,0
4903,2-3,173,60,0.3468,0
4903,4-5,82,23,0.2805,0
4903,6+,20,7,0.35,0
4904,0-1,100,16,0.16,0
4904,2-3,177,24,0.1356,0
4904,4-5,55,9,0.1636,0
4904,6+,10,0,0.0,0
4905,0-1,65,6,0.0923,0
4905,2-3,116,11,0.0948,0
4905,4-5,73,5,0.0685,0
4905,6+,11,1,0.0909,0
4906,0-1,87,13,0.1494,0
4906,2-3,146,22,0.1507,0
4906,4-5,69,10,0.1449,0
4906,6+,17,2,0.1176,0
4907,0-1,96,25,0.2604,0
4907,2-3,151,47,0.3113,0
4907,4-5,82,29,0.3537,0
4907,6+,33,15,0.4545,0
4908,0-1,89,27,0.3034,0
4908,2-3,155,53,0.3419,0
4908,4-5,73,23,0.3151,0
4908,6+,32,11,0.3438,0
4909,0-1,75,9,0.12,0
4909,2-3,138,19,0.1377,0
4909,4-5,40,7,0.175,0
4909,6+,19,6,0.3158,0
4910,0-1,63,19,0.3016,0
4910,2-3,182,55,0.3022,0
4910,4-5,70,24,0.3429,0
4910,6+,33,12,0.3636,0
4911,0-1,67,7,0.1045,0
4911,2-3,110,11,0.1,0
4911,4-5,57,6,0.1053,0
4911,6+,12,1,0.0833,0
4914,0-1,99,23,0.2323,0
4914,2-3,137,45,0.3285,0
4914,4-5,67,21,0.3134,0
4914,6+,19,4,0.2105,0
4917,0-1,77,8,0.1039,0
4917,2-3,119,7,0.0588,0
4917,4-5,66,9,0.1364,0
4917,6+,18,2,0.1111,0
4918,0-1,66,4,0.0606,0
4918,2-3,128,18,0.1406,0
4918,4-5,87,12,0.1379,0
4918,6+,20,4,0.2,0
4919,0-1,47,3,0.0638,0
4919,2-3,125,14,0.112,0
4919,4-5,36,4,0.1111,0
4919,6+,12,3,0.25,0
4924,0-1,92,2,0.0217,0
4924,2-3,129,9,0.0698,0
4924,4-5,57,5,0.0877,0
4924,6+,22,2,0.0909,0
4925,0-1,92,21,0.2283,0
4925,2-3,149,30,0.2013,0
4925,4-5,71,10,0.1408,0
4925,6+,32,3,0.0938,0
4926,0-1,64,31,0.4844,0
4926,2-3,128,45,0.3516,0
4926,4-5,59,23,0.3898,0
4926,6+,19,8,0.4211,0
4927,0-1,98,20,0.2041,0
4927,2-3,158,31,0.1962,0
4927,4-5,79,16,0.2025,0
4927,6+,21,2,0.0952,0
4928,0-1,86,32,0.3721,0
4928,2-3,157,52,0.3312,0
4928,4-5,66,16,0.2424,0
4928,6+,24,5,0.2083,0
4930,0-1,91,18,0.1978,0
4930,2-3,139,25,0.1799,0
4930,4-5,78,19,0.2436,0
4930,6+,40,7,0.175,0
4931,0-1,130,36,0.2769,0
4931,2-3,184,45,0.2446,0
4931,4-5,62,20,0.3226,0
4931,6+,20,5,0.25,0
4932,0-1,77,17,0.2208,0
4932,2-3,155,49,0.3161,0
4932,4-5,88,36,0.4091,0
4932,6+,27,8,0.2963,0
4933,0-1,72,23,0.3194,0
4933,2-3,133,29,0.218,0
4933,4-5,71,16,0.2254,0
4933,6+,41,13,0.3171,0
4934,0-1,101,15,0.1485,0
4934,2-3,144,29,0.2014,0
4934,4-5,67,10,0.1493,0
4934,6+,25,7,0.28,0
4936,0-1,64,12,0.1875,0
4936,2-3,122,31,0.2541,0
4936,4-5,66,13,0.197,0
4936,6+,17,6,0.3529,0
4938,0-1,90,27,0.3,0
4938,2-3,175,52,0.2971,0
4938,4-5,82,25,0.3049,0
4938,6+,17,4,0.2353,0
4939,0-1,118,45,0.3814,0
4939,2-3,124,45,0.3629,0
4939,4-5,62,21,0.3387,0
4939,6+,21,5,0.2381,0
4940,0-1,30,2,0.0667,0
4940,2-3,69,3,0.0435,0
4940,4-5,31,0,0.0,0
4940,6+,9,0,0.0,1
4941,0-1,68,5,0.0735,0
4941,2-3,137,19,0.1387,0
4941,4-5,46,7,0.1522,0
4941,6+,9,0,0.0,1
4942,0-1,66,12,0.1818,0
4942,2-3,117,23,0.1966,0
4942,4-5,70,8,0.1143,0
4942,6+,28,5,0.1786,0
4943,0-1,68,10,0.1471,0
4943,2-3,106,12,0.1132,0
4943,4-5,51,5,0.098,0
4943,6+,30,2,0.0667,0
4944,0-1,65,7,0.1077,0
4944,2-3,124,11,0.0887,0
4944,4-5,63,3,0.0476,0
4944,6+,19,3,0.1579,0
4945,0-1,54,2,0.037,0
4945,2-3,129,7,0.0543,0
4945,4-5,64,10,0.1562,0
4945,6+,25,1,0.04,0
4947,0-1,60,8,0.1333,0
4947,2-3,139,9,0.0647,0
4947,4-5,52,1,0.0192,0
4947,6+,16,2,0.125,0
4948,0-1,84,12,0.1429,0
4948,2-3,136,21,0.1544,0
4948,4-5,54,9,0.1667,0
4948,6+,27,5,0.1852,0
4949,0-1,78,20,0.2564,0
4949,2-3,152,34,0.2237,0
4949,4-5,93,22,0.2366,0
4949,6+,28,5,0.1786,0
4950,0-1,85,20,0.2353,0
4950,2-3,162,40,0.2469,0
4950,4-5,81,23,0.284,0
4950,6+,10,3,0.3,0
4951,0-1,64,8,0.125,0
4951,2-3,128,22,0.1719,0
4951,4-5,61,6,0.0984,0
4951,6+,17,2,0.1176,0
4952,0-1,52,3,0.0577,0
4952,2-3,119,12,0.1008,0
4952,4-5,58,4,0.069,0
4952,6+,19,0,0.0,0
4953,0-1,103,30,0.2913,0
4953,2-3,148,42,0.2838,0
4953,4-5,86,29,0.3372,0
4953,6+,26,10,0.3846,0
4954,0-1,33,3,0.0909,0
4954,2-3,51,4,0.0784,0
4954,4-5,26,2,0.0769,0
4954,6+,14,0,0.0,0
4956,0-1,38,1,0.0263,0
4956,2-3,60,9,0.15,0
4956,4-5,33,1,0.0303,0
4956,6+,5,0,0.0,1
4957,0-1,71,7,0.0986,0
4957,2-3,162,22,0.1358,0
4957,4-5,48,15,0.3125,0
4957,6+,27,3,0.1111,0
4958,0-1,82,20,0.2439,0
4958,2-3,176,40,0.2273,0
4958,4-5,79,15,0.1899,0
4958,6+,35,10,0.2857,0
4959,0-1,123,35,0.2846,0
4959,2-3,156,49,0.3141,0
4959,4-5,55,19,0.3455,0
4959,6+,25,10,0.4,0
4960,0-1,105,33,0.3143,0
4960,2-3,182,67,0.3681,0
4960,4-5,71,22,0.3099,0
4960,6+,22,9,0.4091,0
4961,0-1,98,35,0.3571,0
4961,2-3,157,38,0.242,0
4961,4-5,63,17,0.2698,0
4961,6+,29,5,0.1724,0
4962,0-1,94,23,0.2447,0
4962,2-3,138,29,0.2101,0
4962,4-5,75,14,0.1867,0
4962,6+,29,5,0.1724,0
4963,0-1,90,27,0.3,0
4963,2-3,156,39,0.25,0
4963,4-5,57,16,0.2807,0
4963,6+,19,2,0.1053,0
4964,0-1,51,7,0.1373,0
4964,2-3,102,27,0.2647,0
4964,4-5,39,5,0.1282,0
4964,6+,7,3,0.4286,1
4965,0-1,43,1,0.0233,0
4965,2-3,118,13,0.1102,0
4965,4-5,55,3,0.0545,0
4965,6+,15,4,0.2667,0
4966,0-1,73,20,0.274,0
4966,2-3,160,25,0.1562,0
4966,4-5,69,13,0.1884,0
4966,6+,23,2,0.087,0
4967,0-1,101,28,0.2772,0
4967,2-3,165,40,0.2424,0
4967,4-5,72,13,0.1806,0
4967,6+,15,6,0.4,0
4969,0-1,47,6,0.1277,0
4969,2-3,110,11,0.1,0
4969,4-5,73,8,0.1096,0
4969,6+,27,2,0.0741,0
4973,0-1,73,12,0.1644,0
4973,2-3,135,22,0.163,0
4973,4-5,67,5,0.0746,0
4973,6+,28,7,0.25,0
4974,0-1,81,19,0.2346,0
4974,2-3,158,41,0.2595,0
4974,4-5,53,11,0.2075,0
4974,6+,18,1,0.0556,0
4976,0-1,51,8,0.1569,0
4976,2-3,101,7,0.0693,0
4976,4-5,64,8,0.125,0
4976,6+,26,3,0.1154,0
4977,0-1,91,17,0.1868,0
4977,2-3,150,29,0.1933,0
4977,4-5,56,14,0.25,0
4977,6+,13,3,0.2308,0
4978,0-1,88,10,0.1136,0
4978,2-3,146,17,0.1164,0
4978,4-5,83,8,0.0964,0
4978,6+,17,2,0.1176,0
4979,0-1,73,11,0.1507,0
4979,2-3,142,23,0.162,0
4979,4-5,56,8,0.1429,0
4979,6+,35,6,0.1714,0
4980,0-1,87,18,0.2069,0
4980,2-3,174,55,0.3161,0
4980,4-5,69,22,0.3188,0
4980,6+,26,10,0.3846,0
4981,0-1,57,7,0.1228,0
4981,2-3,139,19,0.1367,0
4981,4-5,64,7,0.1094,0
4981,6+,37,7,0.1892,0
4982,0-1,66,10,0.1515,0
4982,2-3,106,14,0.1321,0
4982,4-5,56,1,0.0179,0
4982,6+,18,2,0.1111,0
4983,0-1,105,33,0.3143,0
4983,2-3,186,68,0.3656,0
4983,4-5,69,18,0.2609,0
4983,6+,19,5,0.2632,0
4984,0-1,71,10,0.1408,0
4984,2-3,123,18,0.1463,0
4984,4-5,46,4,0.087,0
4984,6+,14,1,0.0714,0
4985,0-1,79,25,0.3165,0
4985,2-3,166,40,0.241,0
4985,4-5,85,27,0.3176,0
4985,6+,33,13,0.3939,0
4987,0-1,64,5,0.0781,0
