racer_id,motor_2rate_band,races,wins,win_rate,low_sample
4213,40-45,45,5,0.1111,0
4213,<30,82,9,0.1098,0
4214,30-35,58,11,0.1897,0
4214,35-40,65,9,0.1385,0
4214,40-45,29,6,0.2069,0
4214,45+,10,1,0.1,0
4214,<30,119,20,0.1681,0
4215,30-35,74,10,0.1351,0
4215,35-40,101,19,0.1881,0
4215,40-45,19,3,0.1579,0
4215,45+,18,5,0.2778,0
4215,<30,158,39,0.2468,0
4216,30-35,101,18,0.1782,0
4216,35-40,44,6,0.1364,0
4216,40-45,55,6,0.1091,0
4216,45+,39,6,0.1538,0
4216,<30,115,18,0.1565,0
4218,30-35,83,22,0.2651,0
4218,35-40,90,25,0.2778,0
4218,40-45,32,6,0.1875,0
4218,45+,36,13,0.3611,0
4218,<30,150,33,0.22,0
4219,30-35,72,2,0.0278,0
4219,35-40,69,4,0.058,0
4219,40-45,10,0,0.0,0
4219,45+,9,0,0.0,1
4219,<30,127,5,0.0394,0
4220,30-35,87,21,0.2414,0
4220,35-40,60,11,0.1833,0
4220,40-45,11,3,0.2727,0
4220,45+,21,5,0.2381,0
4220,<30,96,15,0.1562,0
4224,30-35,109,17,0.156,0
4224,35-40,60,9,0.15,0
4224,40-45,27,1,0.037,0
4224,45+,40,8,0.2,0
4224,<30,68,11,0.1618,0
4225,30-35,64,15,0.2344,0
4225,35-40,77,15,0.1948,0
4225,40-45,18,1,0.0556,0
4225,45+,38,3,0.0789,0
4225,<30,56,13,0.2321,0
4226,30-35,100,13,0.13,0
4226,35-40,63,8,0.127,0
4226,40-45,43,6,0.1395,0
4226,45+,7,0,0.0,1
4226,<30,90,8,0.0889,0
4227,30-35,90,18,0.2,0
4227,35-40,74,18,0.2432,0
4227,40-45,41,9,0.2195,0
4227,45+,36,6,0.1667,0
4227,<30,100,20,0.2,0
4228,30-35,110,21,0.1909,0
4228,35-40,59,13,0.2203,0
4228,40-45,61,12,0.1967,0
4228,45+,28,6,0.2143,0
4228,<30,91,19,0.2088,0
4229,30-35,84,5,0.0595,0
4229,35-40,36,4,0.1111,0
4229,40-45,20,1,0.05,0
4229,<30,105,7,0.0667,0
4230,30-35,56,14,0.25,0
4230,35-40,46,15,0.3261,0
4230,40-45,30,11,0.3667,0
4230,45+,27,8,0.2963,0
4230,<30,119,38,0.3193,0
4231,30-35,127,20,0.1575,0
4231,35-40,94,18,0.1915,0
4231,40-45,31,6,0.1935,0
4231,45+,16,3,0.1875,0
4231,<30,73,15,0.2055,0
4232,30-35,72,7,0.0972,0
4232,35-40,56,7,0.125,0
4232,40-45,46,11,0.2391,0
4232,45+,17,3,0.1765,0
4232,<30,78,11,0.141,0
4233,30-35,100,21,0.21,0
4233,35-40,91,27,0.2967,0
4233,40-45,35,4,0.1143,0
4233,45+,22,6,0.2727,0
4233,<30,108,14,0.1296,0
4234,30-35,45,6,0.1333,0
4234,35-40,54,5,0.0926,0
4234,40-45,10,2,0.2,0
4234,45+,37,2,0.0541,0
4234,<30,107,9,0.0841,0
4236,30-35,60,22,0.3667,0
4236,35-40,105,44,0.419,0
4236,40-45,25,6,0.24,0
4236,45+,47,23,0.4894,0
4236,<30,153,48,0.3137,0
4237,30-35,131,37,0.2824,0
4237,35-40,73,32,0.4384,0
4237,40-45,53,15,0.283,0
4237,45+,28,7,0.25,0
4237,<30,77,16,0.2078,0
4238,30-35,61,25,0.4098,0
4238,35-40,79,29,0.3671,0
4238,40-45,9,8,0.8889,1
4238,45+,25,7,0.28,0
4238,<30,70,28,0.4,0
4239,30-35,121,33,0.2727,0
4239,35-40,104,27,0.2596,0
4239,40-45,49,19,0.3878,0
4239,45+,12,3,0.25,0
4239,<30,57,13,0.2281,0
4240,30-35,41,11,0.2683,0
4240,35-40,103,17,0.165,0
4240,40-45,41,12,0.2927,0
4240,45+,15,3,0.2,0
4240,<30,115,22,0.1913,0
4241,30-35,60,6,0.1,0
4241,35-40,76,11,0.1447,0
4241,40-45,56,8,0.1429,0
4241,45+,23,7,0.3043,0
4241,<30,122,18,0.1475,0
4243,30-35,40,7,0.175,0
4243,35-40,69,17,0.2464,0
4243,40-45,29,2,0.069,0
4243,45+,58,11,0.1897,0
4243,<30,108,17,0.1574,0
4244,30-35,24,1,0.0417,0
4244,35-40,35,4,0.1143,0
4244,40-45,28,4,0.1429,0
4244,45+,36,4,0.1111,0
4244,<30,85,7,0.0824,0
4245,30-35,33,6,0.1818,0
4245,35-40,82,10,0.122,0
4245,40-45,10,1,0.1,0
4245,45+,17,1,0.0588,0
4245,<30,145,13,0.0897,0
4246,30-35,34,2,0.0588,0
4246,35-40,56,3,0.0536,0
4246,40-45,46,3,0.0652,0
4246,45+,63,3,0.0476,0
4246,<30,79,5,0.0633,0
4247,30-35,59,10,0.1695,0
4247,35-40,37,6,0.1622,0
4247,40-45,51,7,0.1373,0
4247,45+,20,3,0.15,0
4247,<30,141,14,0.0993,0
4248,30-35,74,3,0.0405,0
4248,35-40,53,6,0.1132,0
4248,40-45,21,0,0.0,0
4248,45+,20,2,0.1,0
4248,<30,107,9,0.0841,0
4251,30-35,99,9,0.0909,0
4251,35-40,51,3,0.0588,0
4251,40-45,26,6,0.2308,0
4251,45+,44,7,0.1591,0
4251,<30,111,9,0.0811,0
4252,30-35,58,6,0.1034,0
4252,35-40,82,9,0.1098,0
4252,40-45,42,5,0.119,0
4252,45+,40,4,0.1,0
4252,<30,66,6,0.0909,0
4253,30-35,122,10,0.082,0
4253,35-40,23,0,0.0,0
4253,40-45,24,1,0.0417,0
4253,45+,25,5,0.2,0
4253,<30,126,10,0.0794,0
4254,30-35,82,19,0.2317,0
4254,35-40,26,9,0.3462,0
4254,40-45,25,3,0.12,0
4254,45+,23,2,0.087,0
4254,<30,137,31,0.2263,0
4256,30-35,106,22,0.2075,0
4256,35-40,78,21,0.2692,0
4256,40-45,49,12,0.2449,0
4256,45+,24,3,0.125,0
4256,<30,97,32,0.3299,0
4257,30-35,75,13,0.1733,0
4257,35-40,34,4,0.1176,0
4257,40-45,17,3,0.1765,0
4257,45+,54,8,0.1481,0
4257,<30,76,9,0.1184,0
4258,30-35,92,10,0.1087,0
4258,35-40,75,10,0.1333,0
4258,40-45,10,1,0.1,0
4258,45+,24,3,0.125,0
4258,<30,96,13,0.1354,0
4259,30-35,141,24,0.1702,0
4259,35-40,45,9,0.2,0
4259,40-45,38,10,0.2632,0
4259,45+,57,13,0.2281,0
4259,<30,82,14,0.1707,0
4260,30-35,95,19,0.2,0
4260,35-40,34,2,0.0588,0
4260,40-45,78,20,0.2564,0
4260,45+,24,8,0.3333,0
4260,<30,100,17,0.17,0
4261,30-35,75,17,0.2267,0
4261,35-40,128,27,0.2109,0
4261,40-45,16,3,0.1875,0
4261,45+,26,7,0.2692,0
4261,<30,131,26,0.1985,0
4262,30-35,105,31,0.2952,0
4262,35-40,93,26,0.2796,0
4262,40-45,59,20,0.339,0
4262,45+,21,5,0.2381,0
4262,<30,87,29,0.3333,0
4263,30-35,68,14,0.2059,0
4263,35-40,73,14,0.1918,0
4263,40-45,13,4,0.3077,0
4263,45+,13,3,0.2308,0
4263,<30,125,21,0.168,0
4264,30-35,91,25,0.2747,0
4264,35-40,76,20,0.2632,0
4264,40-45,48,15,0.3125,0
4264,45+,38,10,0.2632,0
4264,<30,135,33,0.2444,0
4266,30-35,96,28,0.2917,0
4266,35-40,69,22,0.3188,0
4266,40-45,64,22,0.3438,0
4266,45+,25,4,0.16,0
4266,<30,91,25,0.2747,0
4268,30-35,65,1,0.0154,0
4268,40-45,24,0,0.0,0
4268,45+,46,3,0.0652,0
4268,<30,40,2,0.05,0
4269,30-35,122,31,0.2541,0
4269,35-40,60,21,0.35,0
4269,40-45,56,18,0.3214,0
4269,45+,41,11,0.2683,0
4269,<30,94,23,0.2447,0
4270,30-35,85,12,0.1412,0
4270,35-40,52,3,0.0577,0
4270,40-45,61,10,0.1639,0
4270,45+,16,1,0.0625,0
4270,<30,59,6,0.1017,0
4271,30-35,70,6,0.0857,0
4271,35-40,21,1,0.0476,0
4271,40-45,53,6,0.1132,0
4271,45+,16,2,0.125,0
4271,<30,107,6,0.0561,0
4272,30-35,69,4,0.058,0
4272,35-40,55,7,0.1273,0
4272,40-45,34,5,0.1471,0
4272,45+,15,1,0.0667,0
4272,<30,107,9,0.0841,0
4273,30-35,57,4,0.0702,0
4273,35-40,81,7,0.0864,0
4273,40-45,20,3,0.15,0
4273,45+,30,4,0.1333,0
4273,<30,88,12,0.1364,0
4274,30-35,45,7,0.1556,0
4274,35-40,47,6,0.1277,0
4274,40-45,38,5,0.1316,0
4274,45+,10,1,0.1,0
4274,<30,134,11,0.0821,0
4275,30-35,18,1,0.0556,0
4275,35-40,49,0,0.0,0
4275,40-45,9,0,0.0,1
4275,45+,24,1,0.0417,0
4275,<30,82,3,0.0366,0
4276,30-35,101,24,0.2376,0
4276,35-40,72,28,0.3889,0
4276,40-45,29,11,0.3793,0
4276,45+,19,8,0.4211,0
4276,<30,110,26,0.2364,0
4277,30-35,92,18,0.1957,0
4277,35-40,41,6,0.1463,0
4277,40-45,27,4,0.1481,0
4277,45+,42,13,0.3095,0
4277,<30,80,11,0.1375,0
4278,30-35,120,34,0.2833,0
4278,35-40,48,15,0.3125,0
4278,40-45,50,19,0.38,0
4278,45+,36,11,0.3056,0
4278,<30,140,48,0.3429,0
4281,30-35,88,12,0.1364,0
4281,35-40,51,11,0.2157,0
4281,40-45,21,3,0.1429,0
4281,45+,32,5,0.1562,0
4281,<30,78,8,0.1026,0
4283,30-35,92,6,0.0652,0
4283,35-40,42,1,0.0238,0
4283,40-45,9,0,0.0,1
4283,45+,17,3,0.1765,0
4283,<30,83,4,0.0482,0
4286,30-35,101,18,0.1782,0
4286,35-40,113,11,0.0973,0
4286,40-45,49,13,0.2653,0
4286,45+,27,2,0.0741,0
4286,<30,120,21,0.175,0
4287,30-35,58,14,0.2414,0
4287,35-40,92,23,0.25,0
4287,40-45,18,4,0.2222,0
4287,45+,10,2,0.2,0
4287,<30,147,32,0.2177,0
4288,30-35,107,36,0.3364,0
4288,35-40,68,21,0.3088,0
4288,40-45,55,24,0.4364,0
4288,45+,45,22,0.4889,0
4288,<30,108,28,0.2593,0
4289,30-35,90,19,0.2111,0
4289,35-40,79,20,0.2532,0
4289,40-45,39,11,0.2821,0
4289,45+,9,4,0.4444,1
4289,<30,107,21,0.1963,0
4290,30-35,83,20,0.241,0
4290,35-40,59,11,0.1864,0
4290,40-45,32,7,0.2188,0
4290,45+,37,4,0.1081,0
4290,<30,120,39,0.325,0
4292,30-35,56,9,0.1607,0
4292,35-40,45,17,0.3778,0
4292,40-45,76,19,0.25,0
4292,45+,36,13,0.3611,0
4292,<30,135,31,0.2296,0
4293,30-35,125,21,0.168,0
4293,35-40,64,6,0.0938,0
4293,40-45,44,6,0.1364,0
4293,45+,55,9,0.1636,0
4293,<30,62,11,0.1774,0
4294,30-35,69,26,0.3768,0
4294,35-40,111,34,0.3063,0
4294,40-45,28,9,0.3214,0
4294,45+,41,7,0.1707,0
4294,<30,88,26,0.2955,0
4295,30-35,101,29,0.2871,0
4295,35-40,100,27,0.27,0
4295,40-45,49,15,0.3061,0
4295,45+,26,9,0.3462,0
4295,<30,114,33,0.2895,0
4296,30-35,94,26,0.2766,0
4296,35-40,66,18,0.2727,0
4296,40-45,10,2,0.2,0
4296,45+,15,5,0.3333,0
4296,<30,81,20,0.2469,0
4297,30-35,69,14,0.2029,0
4297,35-40,83,26,0.3133,0
4297,40-45,28,7,0.25,0
4297,45+,29,12,0.4138,0
4297,<30,129,33,0.2558,0
4298,30-35,99,10,0.101,0
4298,35-40,79,13,0.1646,0
4298,40-45,31,4,0.129,0
4298,45+,31,11,0.3548,0
4298,<30,109,23,0.211,0
4299,30-35,42,3,0.0714,0
4299,35-40,47,3,0.0638,0
4299,40-45,51,5,0.098,0
4299,45+,10,1,0.1,0
4299,<30,103,6,0.0583,0
4300,30-35,41,3,0.0732,0
4300,35-40,43,6,0.1395,0
4300,40-45,47,5,0.1064,0
4300,45+,44,7,0.1591,0
4300,<30,99,9,0.0909,0
4301,30-35,85,10,0.1176,0
4301,35-40,33,2,0.0606,0
4301,40-45,39,6,0.1538,0
4301,45+,19,3,0.1579,0
4301,<30,53,4,0.0755,0
4302,30-35,148,39,0.2635,0
4302,35-40,45,12,0.2667,0
4302,40-45,35,9,0.2571,0
4302,45+,27,6,0.2222,0
4302,<30,115,29,0.2522,0
4303,30-35,57,5,0.0877,0
4303,35-40,33,3,0.0909,0
4303,40-45,47,7,0.1489,0
4303,45+,36,5,0.1389,0
4303,<30,113,21,0.1858,0
4305,30-35,98,32,0.3265,0
4305,35-40,37,11,0.2973,0
4305,40-45,53,22,0.4151,0
4305,45+,27,15,0.5556,0
4305,<30,109,40,0.367,0
4306,30-35,56,3,0.0536,0
4306,35-40,25,6,0.24,0
4306,40-45,46,5,0.1087,0
4306,45+,18,4,0.2222,0
4306,<30,124,10,0.0806,0
4308,30-35,108,26,0.2407,0
4308,35-40,75,19,0.2533,0
4308,40-45,64,24,0.375,0
4308,45+,20,4,0.2,0
4308,<30,89,21,0.236,0
4311,30-35,88,26,0.2955,0
4311,35-40,39,12,0.3077,0
4311,40-45,31,9,0.2903,0
4311,45+,48,16,0.3333,0
4311,<30,143,37,0.2587,0
4313,30-35,31,4,0.129,0
4313,35-40,58,17,0.2931,0
4313,40-45,30,4,0.1333,0
4313,45+,11,4,0.3636,0
4313,<30,61,11,0.1803,0
4314,30-35,103,21,0.2039,0
4314,35-40,93,23,0.2473,0
4314,40-45,20,4,0.2,0
4314,45+,10,0,0.0,0
4314,<30,106,27,0.2547,0
4315,30-35,59,7,0.1186,0
4315,35-40,50,10,0.2,0
4315,40-45,54,10,0.1852,0
4315,45+,31,5,0.1613,0
4315,<30,83,11,0.1325,0
4317,30-35,72,15,0.2083,0
4317,35-40,64,7,0.1094,0
4317,40-45,10,1,0.1,0
4317,45+,55,8,0.1455,0
4317,<30,72,5,0.0694,0
4318,30-35,46,12,0.2609,0
4318,35-40,107,19,0.1776,0
4318,40-45,46,2,0.0435,0
4318,45+,27,2,0.0741,0
4318,<30,82,9,0.1098,0
4319,30-35,109,17,0.156,0
4319,35-40,94,13,0.1383,0
4319,40-45,46,7,0.1522,0
4319,45+,36,8,0.2222,0
4319,<30,85,16,0.1882,0
4320,30-35,32,11,0.3438,0
4320,35-40,90,29,0.3222,0
4320,40-45,62,15,0.2419,0
4320,45+,19,11,0.5789,0
4320,<30,83,29,0.3494,0
4323,30-35,75,11,0.1467,0
4323,35-40,19,6,0.3158,0
4323,40-45,26,6,0.2308,0
4323,45+,40,1,0.025,0
4323,<30,132,18,0.1364,0
4324,30-35,114,39,0.3421,0
4324,35-40,88,26,0.2955,0
4324,40-45,40,17,0.425,0
4324,45+,18,5,0.2778,0
4324,<30,169,58,0.3432,0
4325,30-35,77,4,0.0519,0
4325,35-40,93,14,0.1505,0
4325,40-45,31,2,0.0645,0
4325,<30,62,1,0.0161,0
4327,30-35,107,10,0.0935,0
4327,35-40,67,7,0.1045,0
4327,40-45,20,1,0.05,0
4327,45+,7,1,0.1429,1
4327,<30,98,5,0.051,0
4329,30-35,36,1,0.0278,0
4329,35-40,99,12,0.1212,0
4329,40-45,28,3,0.1071,0
4329,<30,132,6,0.0455,0
4330,30-35,91,19,0.2088,0
4330,35-40,58,16,0.2759,0
4330,40-45,47,12,0.2553,0
4330,45+,18,4,0.2222,0
4330,<30,108,31,0.287,0
4331,30-35,34,7,0.2059,0
4331,35-40,108,26,0.2407,0
4331,40-45,36,7,0.1944,0
4331,45+,31,6,0.1935,0
4331,<30,109,25,0.2294,0
4332,30-35,73,3,0.0411,0
4332,35-40,43,1,0.0233,0
4332,40-45,33,5,0.1515,0
4332,45+,28,1,0.0357,0
4332,<30,62,5,0.0806,0
4335,30-35,79,19,0.2405,0
4335,35-40,86,25,0.2907,0
4335,40-45,76,33,0.4342,0
4335,45+,18,3,0.1667,0
4335,<30,82,21,0.2561,0
4336,30-35,68,10,0.1471,0
4336,35-40,56,4,0.0714,0
4336,40-45,41,7,0.1707,0
4336,45+,47,7,0.1489,0
4336,<30,127,17,0.1339,0
4337,30-35,162,30,0.1852,0
4337,35-40,61,19,0.3115,0
4337,40-45,37,10,0.2703,0
4337,45+,57,19,0.3333,0
4337,<30,62,14,0.2258,0
4339,30-35,46,2,0.0435,0
4339,35-40,64,9,0.1406,0
4339,40-45,68,4,0.0588,0
4339,45+,54,4,0.0741,0
4339,<30,52,1,0.0192,0
4340,30-35,8,1,0.125,1
4340,35-40,12,0,0.0,0
4340,40-45,16,1,0.0625,0
4340,<30,16,0,0.0,0
4342,30-35,70,23,0.3286,0
4342,35-40,74,20,0.2703,0
4342,40-45,48,15,0.3125,0
4342,45+,28,8,0.2857,0
4342,<30,111,36,0.3243,0
4343,30-35,100,2,0.02,0
4343,35-40,51,1,0.0196,0
4343,40-45,35,0,0.0,0
4343,45+,23,3,0.1304,0
4343,<30,78,9,0.1154,0
4344,30-35,50,12,0.24,0
4344,35-40,94,18,0.1915,0
4344,40-45,63,29,0.4603,0
4344,45+,39,10,0.2564,0
4344,<30,96,28,0.2917,0
4345,30-35,95,16,0.1684,0
4345,35-40,66,13,0.197,0
4345,40-45,38,3,0.0789,0
4345,45+,34,7,0.2059,0
4345,<30,83,15,0.1807,0
4346,30-35,45,7,0.1556,0
4346,35-40,62,7,0.1129,0
4346,40-45,26,5,0.1923,0
4346,45+,56,8,0.1429,0
4346,<30,113,18,0.1593,0
4347,30-35,74,10,0.1351,0
4347,35-40,55,12,0.2182,0
4347,40-45,19,3,0.1579,0
4347,45+,10,3,0.3,0
4347,<30,137,27,0.1971,0
4348,30-35,127,23,0.1811,0
4348,35-40,86,14,0.1628,0
4348,40-45,22,2,0.0909,0
4348,45+,14,2,0.1429,0
4348,<30,101,12,0.1188,0
4349,30-35,65,5,0.0769,0
4349,35-40,9,0,0.0,1
4349,40-45,25,5,0.2,0
4349,45+,27,2,0.0741,0
4349,<30,116,12,0.1034,0
4350,30-35,149,40,0.2685,0
4350,35-40,81,21,0.2593,0
4350,40-45,56,23,0.4107,0
4350,45+,16,8,0.5,0
4350,<30,58,20,0.3448,0
4351,30-35,68,20,0.2941,0
4351,35-40,107,32,0.2991,0
4351,40-45,50,17,0.34,0
4351,45+,27,12,0.4444,0
4351,<30,132,46,0.3485,0
4352,30-35,73,24,0.3288,0
4352,35-40,19,8,0.4211,0
4352,40-45,34,7,0.2059,0
4352,45+,45,15,0.3333,0
4352,<30,123,25,0.2033,0
4355,30-35,79,3,0.038,0
4355,35-40,15,1,0.0667,0
4355,40-45,9,0,0.0,1
4355,45+,9,0,0.0,1
4355,<30,84,3,0.0357,0
4356,30-35,57,14,0.2456,0
4356,35-40,88,17,0.1932,0
4356,40-45,65,16,0.2462,0
4356,45+,19,8,0.4211,0
4356,<30,91,15,0.1648,0
4357,30-35,112,36,0.3214,0
4357,35-40,49,12,0.2449,0
4357,40-45,18,7,0.3889,0
4357,45+,49,23,0.4694,0
4357,<30,130,32,0.2462,0
4358,30-35,88,13,0.1477,0
4358,35-40,61,5,0.082,0
4358,40-45,40,2,0.05,0
4358,45+,20,1,0.05,0
4358,<30,67,3,0.0448,0
4359,30-35,46,7,0.1522,0
4359,35-40,73,13,0.1781,0
4359,40-45,25,5,0.2,0
4359,45+,43,10,0.2326,0
4359,<30,86,10,0.1163,0
4360,30-35,72,7,0.0972,0
4360,35-40,48,12,0.25,0
4360,40-45,52,8,0.1538,0
4360,45+,76,13,0.1711,0
4360,<30,84,17,0.2024,0
4361,30-35,76,26,0.3421,0
4361,35-40,56,23,0.4107,0
4361,40-45,72,27,0.375,0
4361,45+,53,17,0.3208,0
4361,<30,72,27,0.375,0
4362,30-35,108,22,0.2037,0
4362,35-40,83,16,0.1928,0
4362,40-45,47,8,0.1702,0
4362,45+,23,10,0.4348,0
4362,<30,60,15,0.25,0
4363,30-35,67,15,0.2239,0
4363,35-40,79,13,0.1646,0
4363,40-45,52,13,0.25,0
4363,45+,43,6,0.1395,0
4363,<30,140,19,0.1357,0
4364,30-35,75,18,0.24,0
4364,35-40,74,25,0.3378,0
4364,40-45,18,5,0.2778,0
4364,45+,57,22,0.386,0
4364,<30,117,35,0.2991,0
4365,30-35,119,25,0.2101,0
4365,35-40,70,15,0.2143,0
4365,40-45,34,4,0.1176,0
4365,45+,42,8,0.1905,0
4365,<30,57,9,0.1579,0
4366,30-35,94,18,0.1915,0
4366,35-40,52,15,0.2885,0
4366,40-45,44,13,0.2955,0
4366,45+,43,13,0.3023,0
4366,<30,149,35,0.2349,0
4367,30-35,97,7,0.0722,0
4367,35-40,17,1,0.0588,0
4367,40-45,10,1,0.1,0
4367,45+,15,2,0.1333,0
4367,<30,126,6,0.0476,0
4368,30-35,72,7,0.0972,0
4368,35-40,61,8,0.1311,0
4368,40-45,10,1,0.1,0
4368,45+,39,2,0.0513,0
4368,<30,83,5,0.0602,0
4369,30-35,118,21,0.178,0
4369,35-40,102,23,0.2255,0
4369,40-45,37,11,0.2973,0
4369,45+,51,16,0.3137,0
4369,<30,59,8,0.1356,0
4370,30-35,88,27,0.3068,0
4370,35-40,37,14,0.3784,0
4370,40-45,55,20,0.3636,0
4370,45+,60,27,0.45,0
4370,<30,107,32,0.2991,0
4371,30-35,51,11,0.2157,0
4371,35-40,69,11,0.1594,0
4371,40-45,70,16,0.2286,0
4371,45+,27,11,0.4074,0
4371,<30,90,14,0.1556,0
4372,30-35,69,21,0.3043,0
4372,35-40,88,20,0.2273,0
4372,40-45,20,5,0.25,0
4372,45+,17,3,0.1765,0
4372,<30,59,12,0.2034,0
4373,30-35,97,20,0.2062,0
4373,35-40,89,16,0.1798,0
4373,40-45,64,12,0.1875,0
4373,45+,49,12,0.2449,0
4373,<30,38,11,0.2895,0
4374,30-35,74,7,0.0946,0
4374,35-40,68,6,0.0882,0
4374,40-45,30,8,0.2667,0
4374,45+,25,4,0.16,0
4374,<30,103,10,0.0971,0
4375,30-35,135,26,0.1926,0
4375,35-40,27,5,0.1852,0
4375,40-45,76,22,0.2895,0
4375,45+,41,12,0.2927,0
4375,<30,79,16,0.2025,0
4376,30-35,108,22,0.2037,0
4376,35-40,68,12,0.1765,0
4376,40-45,14,3,0.2143,0
4376,45+,64,21,0.3281,0
4376,<30,123,21,0.1707,0
4377,30-35,128,27,0.2109,0
4377,35-40,97,30,0.3093,0
4377,40-45,26,5,0.1923,0
4377,45+,21,8,0.381,0
4377,<30,101,22,0.2178,0
4379,30-35,86,15,0.1744,0
4379,35-40,44,6,0.1364,0
4379,40-45,46,15,0.3261,0
4379,45+,41,9,0.2195,0
4379,<30,144,22,0.1528,0
4380,30-35,96,15,0.1562,0
4380,35-40,28,3,0.1071,0
4380,40-45,27,3,0.1111,0
4380,45+,17,2,0.1176,0
4380,<30,143,21,0.1469,0
4381,30-35,98,15,0.1531,0
4381,35-40,44,14,0.3182,0
4381,40-45,49,12,0.2449,0
4381,45+,15,6,0.4,0
4381,<30,125,24,0.192,0
4382,30-35,34,2,0.0588,0
4382,35-40,72,4,0.0556,0
4382,40-45,53,9,0.1698,0
4382,45+,37,3,0.0811,0
4382,<30,112,2,0.0179,0
4383,30-35,98,13,0.1327,0
4383,35-40,39,5,0.1282,0
4383,40-45,73,15,0.2055,0
4383,45+,30,5,0.1667,0
4383,<30,71,9,0.1268,0
4384,30-35,56,9,0.1607,0
4384,35-40,64,15,0.2344,0
4384,40-45,85,21,0.2471,0
4384,45+,11,2,0.1818,0
4384,<30,142,32,0.2254,0
4385,30-35,42,3,0.0714,0
4385,35-40,17,1,0.0588,0
4385,40-45,37,3,0.0811,0
4385,45+,7,0,0.0,1
4385,<30,67,3,0.0448,0
4387,30-35,96,27,0.2812,0
4387,35-40,90,26,0.2889,0
4387,40-45,67,20,0.2985,0
4387,45+,36,14,0.3889,0
4387,<30,63,13,0.2063,0
4388,30-35,65,9,0.1385,0
4388,35-40,95,21,0.2211,0
4388,40-45,45,11,0.2444,0
4388,45+,65,15,0.2308,0
4388,<30,98,16,0.1633,0
4389,30-35,91,12,0.1319,0
4389,35-40,47,5,0.1064,0
4389,40-45,26,3,0.1154,0
4389,45+,17,1,0.0588,0
4389,<30,109,16,0.1468,0
4390,30-35,35,3,0.0857,0
4390,35-40,64,6,0.0938,0
4390,40-45,19,1,0.0526,0
4390,45+,40,2,0.05,0
4390,<30,130,11,0.0846,0
4391,30-35,121,34,0.281,0
4391,35-40,56,18,0.3214,0
4391,40-45,59,21,0.3559,0
4391,45+,34,10,0.2941,0
4391,<30,98,24,0.2449,0
4393,30-35,31,2,0.0645,0
4393,35-40,65,6,0.0923,0
4393,40-45,34,2,0.0588,0
4393,45+,21,2,0.0952,0
4393,<30,119,13,0.1092,0
4394,30-35,78,15,0.1923,0
4394,35-40,68,11,0.1618,0
4394,40-45,19,3,0.1579,0
4394,45+,38,8,0.2105,0
4394,<30,87,17,0.1954,0
4395,30-35,88,11,0.125,0
4395,35-40,70,14,0.2,0
4395,45+,29,4,0.1379,0
4395,<30,125,10,0.08,0
4396,30-35,80,4,0.05,0
4396,35-40,45,7,0.1556,0
4396,40-45,71,12,0.169,0
4396,45+,14,1,0.0714,0
4396,<30,102,8,0.0784,0
4397,30-35,137,35,0.2555,0
4397,35-40,71,25,0.3521,0
4397,40-45,74,24,0.3243,0
4397,45+,34,7,0.2059,0
4397,<30,74,24,0.3243,0
4398,30-35,88,19,0.2159,0
4398,35-40,80,29,0.3625,0
4398,40-45,38,10,0.2632,0
4398,45+,60,21,0.35,0
4398,<30,116,30,0.2586,0
4400,30-35,45,1,0.0222,0
4400,35-40,86,1,0.0116,0
4400,40-45,43,2,0.0465,0
4400,45+,18,0,0.0,0
4400,<30,57,2,0.0351,0
4401,30-35,67,18,0.2687,0
4401,35-40,27,4,0.1481,0
4401,40-45,44,7,0.1591,0
4401,<30,168,32,0.1905,0
4402,30-35,76,20,0.2632,0
4402,35-40,65,12,0.1846,0
4402,40-45,19,4,0.2105,0
4402,45+,51,15,0.2941,0
4402,<30,106,25,0.2358,0
4403,30-35,83,16,0.1928,0
4403,35-40,82,18,0.2195,0
4403,40-45,29,6,0.2069,0
4403,45+,19,4,0.2105,0
4403,<30,108,23,0.213,0
4404,30-35,68,6,0.0882,0
4404,35-40,79,6,0.0759,0
4404,40-45,7,0,0.0,1
4404,45+,39,4,0.1026,0
4404,<30,79,5,0.0633,0
4405,30-35,60,4,0.0667,0
4405,35-40,62,2,0.0323,0
4405,40-45,43,3,0.0698,0
4405,45+,30,3,0.1,0
4405,<30,85,6,0.0706,0
4406,30-35,62,7,0.1129,0
4406,35-40,71,11,0.1549,0
4406,40-45,54,5,0.0926,0
4406,45+,25,4,0.16,0
4406,<30,97,10,0.1031,0
4407,30-35,123,8,0.065,0
4407,35-40,51,9,0.1765,0
4407,40-45,43,3,0.0698,0
4407,45+,34,2,0.0588,0
4407,<30,86,13,0.1512,0
4408,30-35,55,1,0.0182,0
4408,35-40,36,2,0.0556,0
4408,40-45,24,1,0.0417,0
4408,45+,14,2,0.1429,0
4408,<30,94,12,0.1277,0
4409,30-35,81,20,0.2469,0
4409,35-40,77,25,0.3247,0
4409,40-45,47,9,0.1915,0
4409,45+,9,4,0.4444,1
4409,<30,135,39,0.2889,0
4410,30-35,117,17,0.1453,0
4410,35-40,81,11,0.1358,0
4410,40-45,35,6,0.1714,0
4410,45+,9,1,0.1111,1
4410,<30,72,11,0.1528,0
4411,30-35,35,3,0.0857,0
4411,35-40,90,22,0.2444,0
4411,40-45,79,9,0.1139,0
4411,45+,8,4,0.5,1
4411,<30,152,30,0.1974,0
4413,30-35,86,17,0.1977,0
