日付,場コード,レース番号,買い目
20260808,19,7,1-6-3
20260808,19,7,1-6-4
20260808,20,7,1-2-3
20260808,20,7,1-2-6
20260808,20,7,1-3-2
20260808,20,7,2-1-3
20260808,20,7,3-1-2
20260808,20,9,1-2-3
20260808,20,9,1-3-2
20260808,20,9,1-3-4
20260808,20,9,2-1-3
20260808,20,9,3-1-2
20260808,24,6,1-2-3
20260808,24,6,1-3-2
20260808,24,6,1-3-4
20260808,24,6,2-1-3
20260808,24,6,3-1-2
20260808,24,7,1-2-3
20260808,24,7,1-2-4
20260808,24,7,1-3-2
20260808,24,7,1-4-2
20260808,24,7,2-1-4
20260809,02,7,1-2-3
20260809,02,7,1-2-4
20260809,02,7,1-3-2
20260809,02,7,1-4-2
20260809,05,10,1-2-3
20260809,05,10,1-3-2
20260809,05,10,1-3-4
20260809,05,10,1-3-5
20260809,05,10,1-4-3
20260809,05,9,1-2-4
20260809,05,9,1-3-4
20260809,05,9,1-4-2
20260809,05,9,1-4-3
20260809,05,9,4-1-3
20260809,09,1,1-2-3
20260809,09,1,1-2-4
20260809,09,1,1-3-2
20260809,09,1,1-3-4
20260809,09,5,1-2-3
20260809,09,5,1-2-4
20260809,09,6,1-3-4
20260809,09,6,1-4-3
20260809,09,6,1-4-5
20260809,09,6,1-5-3
20260809,09,6,1-5-4
20260809,10,1,1-2-3
20260809,10,1,1-2-4
20260809,10,1,1-4-2
20260809,10,2,1-2-3
20260809,10,2,1-2-4
20260809,10,2,1-3-2
20260809,10,2,2-1-3
20260809,10,2,3-1-2
20260809,10,3,1-2-3
20260809,10,3,1-2-4
20260809,10,3,1-3-2
20260809,10,3,1-3-4
20260809,10,3,1-4-3
20260809,10,4,1-2-4
20260809,10,4,1-4-2
20260809,10,4,1-4-3
20260809,10,4,1-4-5
20260809,10,4,1-4-6
20260809,10,5,1-3-4
20260809,10,5,1-4-2
20260809,10,5,1-4-3
20260809,10,5,1-4-5
20260809,10,5,1-5-4
20260809,10,7,1-2-3
20260809,10,7,1-2-4
20260809,10,7,1-3-2
20260809,10,7,1-3-4
20260809,10,7,1-4-2
20260809,10,7,1-4-3
20260809,10,7,1-4-5
20260809,10,7,1-4-6
20260809,10,8,1-2-3
20260809,10,8,1-3-2
20260809,10,8,1-3-4
20260809,10,8,2-1-3
20260809,10,8,3-1-2
20260809,12,1,1-2-3
20260809,12,1,1-2-4
20260809,12,1,1-2-5
20260809,12,1,1-3-2
20260809,12,1,1-3-4
20260809,12,1,1-4-2
20260809,12,1,1-4-3
20260809,12,11,1-3-2
20260809,12,11,1-3-4
20260809,12,11,1-3-5
20260809,12,11,1-4-3
20260809,12,11,1-5-3
20260809,12,2,1-3-2
20260809,12,2,1-3-4
20260809,12,2,1-3-6
20260809,12,2,1-4-3
20260809,12,2,1-4-6
20260809,12,2,1-6-3
20260809,12,2,1-6-4
20260809,12,5,1-3-2
20260809,12,5,1-3-4
20260809,12,5,1-3-6
20260809,12,5,1-4-3
20260809,12,6,1-2-3
20260809,12,6,1-2-4
20260809,12,6,1-2-6
20260809,12,6,1-3-2
20260809,12,6,1-6-2
20260809,12,7,1-2-3
20260809,12,7,1-2-5
20260809,12,7,1-2-6
20260809,12,7,1-3-2
20260809,12,7,1-3-5
20260809,12,7,1-5-2
20260809,12,7,1-5-3
20260809,13,5,1-3-2
20260809,13,5,1-3-5
20260809,13,5,1-5-3
20260809,13,5,3-1-5
20260809,13,5,5-1-3
20260809,13,6,1-2-3
20260809,13,6,1-3-2
20260809,13,6,1-3-4
20260809,13,6,1-3-5
20260809,13,6,3-1-2
20260809,13,8,1-2-3
20260809,13,8,1-2-4
20260809,13,8,1-4-2
20260809,13,8,1-4-3
20260809,13,8,2-1-4
20260809,13,9,1-2-3
20260809,13,9,1-2-4
20260809,13,9,1-3-4
20260809,13,9,1-4-2
20260809,13,9,1-4-3
20260809,14,1,1-2-3
20260809,14,1,1-2-4
20260809,14,1,1-2-5
20260809,14,1,1-3-2
20260809,14,1,1-3-5
20260809,14,1,1-5-2
20260809,14,1,1-5-3
20260809,14,1,1-5-4
20260809,14,4,1-2-3
20260809,14,4,1-2-4
20260809,14,4,1-2-5
20260809,14,4,1-2-6
20260809,14,4,1-3-2
20260809,14,4,1-4-2
20260809,14,4,1-5-2
20260809,14,5,1-2-5
20260809,14,5,1-4-5
20260809,14,5,1-5-2
20260809,14,5,1-5-3
20260809,14,5,1-5-4
20260809,14,7,1-3-2
20260809,14,7,1-3-4
20260809,14,7,1-3-5
20260809,14,7,1-4-3
20260809,14,7,1-4-5
20260809,14,7,1-5-3
20260809,14,7,1-5-4
20260809,15,11,1-2-3
20260809,15,11,1-2-4
20260809,15,11,1-2-5
20260809,15,11,1-3-2
20260809,15,11,1-5-2
20260809,15,7,1-2-3
20260809,15,7,1-2-4
20260809,15,7,1-2-5
20260809,15,7,1-5-2
20260809,15,7,1-5-4
20260809,15,8,1-2-3
20260809,15,8,1-2-4
20260809,15,8,1-3-2
20260809,15,8,1-4-2
20260809,15,8,1-4-3
20260809,16,4,1-2-5
20260809,16,4,1-3-4
20260809,16,4,1-3-5
20260809,16,4,1-4-3
20260809,16,4,1-4-5
20260809,16,4,1-5-2
20260809,16,4,1-5-3
20260809,16,4,1-5-4
20260809,20,1,1-2-3
20260809,20,1,1-2-5
20260809,20,1,1-3-2
20260809,20,1,1-3-5
20260809,20,1,1-5-2
20260809,20,10,1-2-4
20260809,20,10,1-3-4
20260809,20,10,1-4-2
20260809,20,10,1-4-3
20260809,20,10,4-1-2
20260809,20,12,1-3-4
20260809,20,12,1-4-2
20260809,20,12,1-4-3
20260809,20,12,1-4-5
20260809,23,1,1-2-3
20260809,23,1,1-3-2
20260809,23,1,1-3-4
20260809,23,2,1-2-3
20260809,23,2,1-2-4
20260809,23,2,1-3-2
20260809,23,2,1-3-4
20260809,23,2,1-4-3
20260809,24,12,1-2-3
20260809,24,12,1-3-2
20260809,24,12,1-3-4
20260809,24,12,1-3-5
20260809,24,12,1-5-3
20260809,24,6,1-3-4
20260809,24,6,1-3-5
20260809,24,6,1-4-3
20260809,24,6,1-4-5
20260809,24,6,1-5-3
20260810,05,11,1-2-4
20260810,05,11,1-2-5
20260810,05,11,1-4-2
20260810,05,11,1-5-2
20260810,05,8,1-2-3
20260810,05,8,1-2-4
20260810,05,8,1-2-5
20260810,05,8,1-4-2
20260810,05,8,2-1-4
20260810,08,1,1-2-4
20260810,08,1,1-4-2
20260810,08,1,1-4-6
20260810,08,10,1-3-2
20260810,08,10,1-3-4
20260810,08,10,1-3-5
20260810,08,10,1-4-3
20260810,08,10,1-5-3
20260810,08,11,1-2-3
20260810,08,11,1-2-4
20260810,08,11,1-2-5
20260810,08,11,1-3-2
20260810,08,11,1-4-2
20260810,08,4,1-2-3
20260810,08,4,1-2-5
20260810,08,4,1-3-2
20260810,08,4,1-5-2
20260810,08,4,1-5-3
20260810,09,1,1-2-3
20260810,09,1,1-2-4
20260810,09,1,1-3-2
20260810,09,1,1-4-2
20260810,09,2,1-2-3
20260810,09,2,1-2-4
20260810,09,2,1-3-2
20260810,09,2,1-3-4
20260810,09,2,1-4-3
20260810,09,3,1-2-3
20260810,09,3,1-2-4
20260810,09,3,1-2-5
20260810,09,3,1-4-2
20260810,09,3,1-5-2
20260810,09,5,1-2-3
20260810,09,5,1-2-5
20260810,09,5,1-3-2
20260810,09,5,1-3-5
20260810,09,5,1-5-2
20260810,09,6,1-2-3
20260810,09,6,1-3-2
20260810,09,6,1-3-4
20260810,09,6,1-3-5
20260810,09,6,1-4-3
20260810,09,7,1-2-3
20260810,09,7,1-2-6
20260810,09,7,1-3-2
20260810,09,7,1-3-6
20260810,09,7,1-6-2
20260810,09,7,1-6-3
20260810,09,7,1-6-4
20260810,09,8,1-2-3
20260810,09,8,1-2-6
20260810,09,8,1-3-2
20260810,09,8,1-3-6
20260810,09,8,1-6-2
20260810,09,9,1-2-3
20260810,09,9,1-2-4
20260810,09,9,1-2-5
20260810,09,9,1-4-2
20260810,09,9,1-5-2
20260810,13,11,1-2-3
20260810,13,11,1-3-2
20260810,13,11,1-3-4
20260810,13,11,1-4-3
20260810,13,11,3-1-2
20260810,13,8,1-2-3
20260810,13,8,1-2-5
20260810,13,8,1-2-6
20260810,13,8,1-3-2
20260810,13,8,1-6-2
20260810,14,1,1-2-3
20260810,14,1,1-2-4
20260810,14,1,1-3-2
20260810,14,1,1-4-2
20260810,14,3,1-2-4
20260810,14,3,1-4-2
20260810,14,3,1-4-3
20260810,14,3,1-4-5
20260810,14,3,1-5-4
20260810,15,5,1-2-3
20260810,15,5,1-3-2
20260810,15,5,1-3-4
20260810,15,5,1-3-6
20260810,15,5,1-4-3
20260810,15,5,1-4-6
20260810,15,5,1-6-3
20260810,15,6,1-3-2
20260810,15,6,1-3-4
20260810,15,6,1-4-3
20260810,15,6,3-1-4
20260810,15,6,4-1-3
20260810,15,7,1-2-3
20260810,15,7,1-2-4
20260810,15,7,1-2-6
20260810,15,7,1-3-2
20260810,15,7,2-1-3
20260810,15,9,1-2-3
20260810,15,9,1-2-4
20260810,15,9,1-2-5
20260810,15,9,1-3-2
20260810,15,9,1-5-2
20260810,16,5,1-2-3
20260810,16,5,1-2-4
20260810,16,5,1-2-5
20260810,16,5,1-2-6
20260810,16,5,1-3-2
20260810,16,5,1-3-6
20260810,16,5,1-6-2
20260810,16,5,1-6-3
20260810,20,7,1-3-4
20260810,20,7,1-3-5
20260810,20,7,1-4-3
20260810,20,7,1-4-5
20260810,20,7,3-1-4
20260810,21,1,1-2-4
20260810,21,1,1-3-2
20260810,21,1,1-3-4
20260810,21,1,1-4-2
20260810,21,1,1-4-3
20260810,21,1,1-4-5
20260810,21,1,1-5-4
20260810,21,3,1-2-3
20260810,21,3,1-3-2
20260810,21,3,1-3-4
20260810,21,3,1-3-5
20260810,21,3,1-5-3
20260810,21,5,1-2-3
20260810,21,5,1-3-2
20260810,21,5,1-3-5
20260810,21,5,1-5-2
20260810,21,5,1-5-3
20260810,21,7,1-2-3
20260810,21,7,1-3-2
20260810,21,7,1-3-4
20260810,21,7,1-4-3
20260810,23,1,1-2-3
20260810,23,1,1-2-4
20260810,23,1,1-2-5
20260810,23,1,1-3-2
20260810,23,1,1-3-4
20260810,23,1,1-3-5
20260810,23,1,1-5-2
20260810,23,1,1-5-3
20260810,23,3,1-2-3
20260810,23,3,1-3-2
20260810,23,3,1-3-4
20260810,23,3,1-3-5
20260810,23,3,3-1-2
20260810,24,1,1-2-3
20260810,24,1,1-3-2
20260810,24,1,1-3-4
20260810,24,1,1-3-5
20260810,24,1,3-1-2
20260810,24,2,1-2-3
20260810,24,2,1-2-4
20260810,24,2,1-3-2
20260810,24,2,1-4-2
20260810,24,2,2-1-4
20260810,24,4,1-2-3
20260810,24,4,1-3-2
20260810,24,4,1-3-4
20260810,24,4,1-3-5
20260810,24,4,1-5-3
20260810,24,6,1-2-4
20260810,24,6,1-4-2
20260810,24,6,1-4-5
20260810,24,6,1-5-4
20260810,24,6,4-1-2
20260810,24,7,1-2-3
20260810,24,7,1-2-4
20260810,24,7,1-3-2
20260810,24,7,1-4-2
20260810,24,7,2-1-3
20260811,01,6,1-2-3
20260811,01,6,1-2-4
20260811,01,6,1-2-5
20260811,01,6,1-3-2
20260811,01,6,1-3-4
20260811,01,6,1-3-5
20260811,01,6,1-4-2
20260811,01,6,1-4-3
20260811,05,3,1-2-3
20260811,05,3,1-3-2
20260811,05,3,1-3-4
20260811,05,3,1-4-3
20260811,05,3,3-1-4
20260811,06,4,1-2-3
20260811,06,4,1-2-4
20260811,06,4,1-2-5
20260811,06,4,1-3-2
20260811,06,4,1-3-4
20260811,06,4,1-3-5
20260811,06,4,1-4-2
20260811,06,4,1-4-3
20260811,06,8,1-2-4
20260811,06,8,1-4-2
20260811,06,8,1-4-3
20260811,06,8,1-4-5
20260811,06,8,4-1-2
20260811,07,10,1-2-3
20260811,07,10,1-2-4
20260811,07,10,1-3-2
20260811,07,10,1-4-2
20260811,07,10,1-4-3
20260811,07,11,1-2-3
20260811,07,11,1-3-2
20260811,07,11,1-3-4
20260811,07,11,1-4-3
20260811,07,11,3-1-4
20260811,07,6,1-2-3
20260811,07,6,1-2-4
20260811,07,6,1-2-6
20260811,07,6,1-4-2
20260811,07,6,2-1-4
20260811,08,1,1-2-3
20260811,08,1,1-2-4
20260811,08,1,1-3-2
20260811,08,1,1-4-2
20260811,08,1,2-1-3
20260811,08,11,1-2-4
20260811,08,11,1-3-2
20260811,08,11,1-3-4
20260811,08,11,1-4-2
20260811,08,11,1-4-3
20260811,08,6,1-2-3
20260811,08,6,1-3-2
20260811,08,6,1-3-4
20260811,08,6,1-4-2
20260811,08,6,1-4-3
20260811,08,8,1-4-2
20260811,08,8,1-4-3
20260811,13,5,1-2-4
20260811,13,5,1-3-4
20260811,13,5,1-4-2
20260811,13,5,1-4-3
20260811,13,5,4-1-3
20260811,15,10,1-2-3
20260811,15,10,1-2-4
20260811,15,10,1-2-5
20260811,15,10,1-3-2
20260811,15,10,1-5-2
20260811,15,11,1-2-3
20260811,15,11,1-2-4
20260811,15,11,1-3-2
20260811,15,11,1-3-4
20260811,15,11,1-4-2
20260811,15,4,1-2-3
20260811,15,4,1-3-2
20260811,15,4,1-3-4
20260811,15,4,1-3-6
20260811,15,4,1-4-3
20260811,15,6,1-2-3
20260811,15,6,1-2-4
20260811,15,6,1-2-6
20260811,15,6,1-3-2
20260811,15,6,1-6-2
20260811,15,7,1-3-4
20260811,15,7,1-4-2
20260811,15,7,1-4-3
20260811,15,7,1-4-5
20260811,15,7,4-1-3
20260811,15,8,1-2-3
20260811,15,8,1-2-4
20260811,15,8,1-2-5
20260811,15,8,1-3-2
20260811,15,8,1-5-2
20260811,15,9,1-2-3
20260811,15,9,1-2-4
20260811,15,9,1-3-2
20260811,15,9,1-4-2
20260811,15,9,2-1-4
20260811,16,11,1-2-3
20260811,16,11,1-2-5
20260811,16,11,1-3-2
20260811,16,11,1-5-2
20260811,16,11,2-1-3
20260811,16,7,1-2-3
20260811,16,7,1-2-4
20260811,16,7,1-2-5
20260811,16,7,1-3-2
20260811,16,7,2-1-3
20260811,16,9,1-2-4
20260811,16,9,1-3-4
20260811,16,9,1-4-2
20260811,16,9,1-4-3
20260811,19,1,1-2-3
20260811,19,1,1-2-4
20260811,19,1,1-2-5
20260811,19,1,1-3-2
20260811,19,1,1-5-2
20260811,19,11,1-2-3
20260811,19,11,1-2-4
20260811,19,11,1-2-5
20260811,19,11,1-4-2
20260811,19,2,1-2-3
20260811,19,2,1-2-4
20260811,19,2,1-2-5
20260811,19,2,1-3-2
20260811,19,2,1-3-4
20260811,19,2,1-4-2
20260811,19,2,1-4-3
20260811,19,5,1-2-3
20260811,19,5,1-3-2
20260811,19,5,1-3-4
20260811,19,5,1-4-3
20260811,19,5,3-1-2
20260811,19,8,1-2-3
20260811,19,8,1-3-2
20260811,19,8,1-3-4
20260811,19,8,1-4-3
20260811,19,8,3-1-2
20260811,19,9,1-2-3
20260811,19,9,1-2-4
20260811,19,9,1-3-2
20260811,19,9,1-4-2
20260811,20,1,1-2-4
20260811,20,1,1-3-2
20260811,20,1,1-3-4
20260811,20,1,1-4-2
20260811,20,1,1-4-3
20260811,20,7,1-2-3
20260811,20,7,1-2-4
20260811,20,7,1-3-2
20260811,20,7,1-3-4
20260811,20,7,1-4-2
20260811,21,1,1-2-3
20260811,21,1,1-2-4
20260811,21,1,1-3-2
20260811,21,1,1-4-2
20260811,21,10,1-2-3
20260811,21,10,1-2-4
20260811,21,10,1-2-5
20260811,21,10,1-3-2
20260811,21,10,1-5-2
20260811,21,2,1-2-4
20260811,21,2,1-4-2
20260811,21,2,1-4-3
20260811,21,2,1-4-6
20260811,21,2,4-1-2
20260811,21,7,1-2-3
20260811,21,7,1-3-2
20260811,21,7,1-3-5
20260811,21,7,1-5-3
20260811,21,7,3-1-2
20260811,21,9,1-2-3
20260811,21,9,1-2-6
20260811,21,9,1-3-2
20260811,21,9,1-3-6
20260811,21,9,1-6-3
20260811,23,1,1-2-3
20260811,23,1,1-2-4
20260811,23,1,1-4-2
20260811,23,11,1-2-3
20260811,23,11,1-2-4
20260811,23,11,1-3-2
20260811,23,11,1-4-2
20260811,23,12,1-2-3
20260811,23,12,1-2-4
20260811,23,12,1-2-5
20260811,23,12,1-3-2
20260811,23,12,1-5-2
20260811,23,2,1-2-3
20260811,23,2,1-3-2
20260811,23,2,1-3-4
20260811,23,2,1-4-3
20260811,23,2,3-1-2
20260811,23,3,1-2-3
20260811,23,3,1-3-2
20260811,23,3,1-3-5
20260811,23,3,1-5-3
20260812,01,6,1-2-3
20260812,01,6,1-2-4
20260812,01,6,1-3-2
20260812,01,6,1-3-4
20260812,01,6,2-1-3
20260812,01,7,1-2-3
20260812,01,7,1-3-2
20260812,01,7,1-3-4
20260812,01,7,1-3-5
20260812,01,7,3-1-2
20260812,01,8,1-2-5
20260812,01,8,1-5-2
20260812,01,8,1-5-3
20260812,01,8,1-5-4
20260812,02,8,1-2-4
20260812,02,8,1-2-5
20260812,02,8,1-4-2
20260812,02,8,1-5-2
20260812,02,8,2-1-4
20260812,04,2,1-2-3
20260812,04,2,1-3-2
20260812,04,2,1-3-5
20260812,04,2,1-5-3
20260812,06,4,1-2-3
20260812,06,4,1-2-4
20260812,06,4,1-3-2
20260812,06,4,1-3-4
20260812,06,4,1-4-2
20260812,06,8,1-2-4
20260812,06,8,1-4-2
20260812,06,8,1-4-3
20260812,06,8,1-4-5
20260812,06,8,4-1-2
20260812,07,10,1-2-3
20260812,07,10,1-2-4
20260812,07,10,1-3-2
20260812,07,10,1-4-2
20260812,07,10,1-4-3
20260812,07,7,1-2-3
20260812,07,7,1-3-2
20260812,07,7,1-3-4
20260812,07,7,1-4-3
20260812,07,7,3-1-4
20260812,07,9,1-3-5
20260812,07,9,1-5-2
20260812,07,9,1-5-3
20260812,07,9,3-1-5
20260812,07,9,5-1-3
20260812,08,1,1-2-3
20260812,08,1,1-2-4
20260812,08,1,1-3-2
20260812,08,1,1-3-4
20260812,08,1,2-1-3
20260812,08,2,1-2-3
20260812,08,2,1-2-6
20260812,08,2,1-3-2
20260812,08,5,1-2-3
20260812,08,5,1-3-2
20260812,08,5,1-3-5
20260812,08,5,1-5-3
20260812,08,6,1-2-3
20260812,08,6,1-2-5
20260812,08,6,1-3-2
20260812,08,6,1-3-4
20260812,08,6,1-3-5
20260812,08,6,1-5-2
20260812,08,6,1-5-3
20260812,13,10,1-2-4
20260812,13,10,1-3-2
20260812,13,10,1-3-4
20260812,13,10,1-4-2
20260812,13,10,1-4-3
20260812,13,6,1-3-2
20260812,13,6,1-3-5
20260812,13,6,1-3-6
20260812,13,6,1-6-3
20260812,13,6,3-1-6
20260812,13,8,1-2-3
20260812,13,8,1-3-2
20260812,13,8,1-3-4
20260812,13,8,1-3-5
20260812,13,8,1-3-6
20260812,16,8,1-2-3
20260812,16,8,1-2-4
20260812,16,8,1-2-6
20260812,16,8,1-3-2
20260812,16,8,1-6-2
20260812,16,9,1-2-3
20260812,16,9,1-3-2
20260812,16,9,1-3-4
20260812,16,9,1-4-2
20260812,16,9,1-4-3
20260812,19,1,1-2-3
20260812,19,1,1-2-4
20260812,19,1,1-3-2
20260812,19,1,1-3-4
20260812,19,1,2-1-3
20260812,19,5,1-2-3
20260812,19,5,1-3-2
20260812,19,5,1-3-4
20260812,19,5,1-4-2
20260812,19,5,1-4-3
20260812,19,7,1-2-3
20260812,19,7,1-2-4
20260812,19,7,1-2-6
20260812,19,7,1-3-2
20260812,19,7,1-3-4
20260812,19,7,1-4-2
20260812,19,7,1-6-2
20260812,19,8,1-2-3
20260812,19,8,1-3-2
20260812,19,8,1-3-4
20260812,19,8,1-3-5
20260812,19,8,3-1-2
20260812,20,3,1-2-3
20260812,20,3,1-3-2
20260812,20,3,1-3-5
20260812,20,3,1-5-3
20260812,20,4,1-2-4
20260812,20,4,1-3-4
20260812,20,4,1-4-2
20260812,20,4,1-4-3
20260812,20,4,4-1-2
20260812,20,6,1-2-4
20260812,20,6,1-3-2
20260812,20,6,1-3-4
20260812,20,6,1-4-2
20260812,20,6,1-4-3
20260812,20,7,1-2-3
20260812,20,7,1-3-2
20260812,20,7,1-3-4
20260812,20,7,1-4-2
20260812,20,7,1-4-3
20260812,20,9,1-2-3
20260812,20,9,1-2-4
20260812,21,1,1-2-3
20260812,21,1,1-3-2
20260812,21,1,1-3-4
20260812,21,1,1-4-3
20260812,21,2,1-2-4
20260812,21,2,1-3-2
20260812,21,2,1-3-4
20260812,21,2,1-4-2
20260812,21,2,1-4-3
20260812,21,5,1-2-3
20260812,21,5,1-2-4
20260812,21,5,1-2-6
20260812,21,5,1-4-2
20260812,21,5,1-6-2
20260812,22,1,1-2-3
20260812,22,1,1-3-2
20260812,22,1,1-3-4
20260812,22,1,1-4-2
20260812,22,1,1-4-3
20260812,22,4,1-2-3
20260812,22,4,1-2-5
20260812,22,4,1-3-2
20260812,22,4,1-5-2
20260812,22,4,2-1-3
20260812,23,1,1-2-4
20260812,23,1,1-4-2
20260812,23,1,1-4-3
20260812,23,1,1-4-5
20260812,23,3,1-2-3
20260812,23,3,1-2-5
20260812,23,3,1-3-5
20260812,23,3,1-5-2
20260812,23,3,1-5-3
20260812,24,10,1-2-3
20260812,24,10,1-3-2
20260812,24,10,1-3-4
20260812,24,10,1-3-5
20260812,24,10,1-5-3
20260812,24,11,1-2-3
20260812,24,11,1-2-4
20260812,24,11,1-2-5
20260812,24,11,1-2-6
20260812,24,11,1-4-2
20260812,24,5,1-2-3
20260812,24,5,1-2-4
20260812,24,5,1-2-5
20260812,24,5,1-3-2
20260812,24,5,1-3-4
20260812,24,5,1-4-2
20260812,24,5,1-4-3
20260812,24,7,1-3-2
20260812,24,7,1-3-4
20260813,01,6,1-2-4
20260813,01,6,1-3-2
20260813,01,6,1-3-4
20260813,01,6,1-4-2
20260813,01,6,1-4-3
20260813,06,10,1-2-3
20260813,06,10,1-2-4
20260813,06,10,1-2-5
20260813,06,10,1-5-2
20260813,06,12,1-2-3
20260813,06,12,1-2-4
20260813,06,12,1-3-2
20260813,06,12,1-4-2
20260813,06,4,1-2-3
20260813,06,4,1-2-4
20260813,06,4,1-2-5
20260813,06,4,1-3-2
20260813,06,4,1-4-2
20260813,07,11,1-2-3
20260813,07,11,1-3-2
20260813,07,11,1-3-4
20260813,07,11,1-3-5
20260813,07,11,3-1-2
20260813,07,9,1-4-2
20260813,07,9,1-4-3
20260813,07,9,1-4-5
20260813,07,9,1-4-6
20260813,07,9,1-5-4
20260813,08,1,1-2-3
20260813,08,1,1-2-4
20260813,08,1,1-3-2
20260813,08,1,1-4-2
20260813,08,1,1-4-3
20260813,08,11,1-2-3
20260813,08,11,1-2-4
20260813,08,11,1-2-5
20260813,08,11,1-4-2
20260813,08,11,1-5-2
20260813,08,6,1-2-3
20260813,08,6,1-3-2
20260813,08,6,1-3-4
20260813,08,6,1-3-5
20260813,08,6,3-1-2
20260813,08,8,1-2-3
20260813,08,8,1-2-5
20260813,08,8,1-3-2
20260813,08,8,1-5-2
20260813,08,8,2-1-5
20260813,13,2,1-2-3
20260813,13,2,1-2-4
20260813,13,2,1-2-5
20260813,13,2,1-4-2
20260813,13,2,1-5-2
20260813,13,3,1-2-4
20260813,13,3,1-3-4
20260813,13,3,1-4-2
20260813,13,3,1-4-3
20260813,13,3,4-1-2
20260813,13,4,1-2-3
20260813,13,4,1-3-2
20260813,13,4,1-3-5
20260813,13,4,2-1-3
20260813,13,4,3-1-2
20260813,13,5,1-2-3
20260813,13,5,1-2-5
20260813,13,5,1-3-2
20260813,13,5,2-1-3
20260813,13,5,3-1-2
20260813,13,6,1-2-3
20260813,13,6,1-3-2
20260813,13,6,1-3-5
20260813,13,6,1-5-3
20260813,13,6,3-1-2
20260813,13,8,1-2-3
20260813,13,8,1-2-4
20260813,13,8,1-3-4
20260813,13,8,1-4-2
20260813,13,8,1-4-3
20260813,16,1,1-2-3
20260813,16,1,1-3-2
20260813,16,1,1-3-4
20260813,16,1,1-3-5
20260813,16,1,1-4-3
20260813,16,10,1-2-3
20260813,16,10,1-2-4
20260813,16,10,1-2-5
20260813,16,10,1-3-2
20260813,16,10,1-5-2
20260813,16,6,1-2-3
20260813,16,6,1-3-2
20260813,16,6,1-3-4
20260813,16,6,1-4-2
20260813,16,6,1-4-3
20260813,16,7,1-2-3
20260813,16,7,1-2-4
20260813,16,7,1-2-6
20260813,16,7,1-3-2
20260813,16,7,1-3-4
20260813,16,7,1-3-6
20260813,16,7,1-4-2
20260813,16,7,1-6-2
20260813,16,9,1-3-2
20260813,16,9,1-3-4
20260813,16,9,1-3-5
20260813,16,9,1-3-6
20260813,16,9,1-4-3
20260813,16,9,1-5-3
20260813,16,9,1-6-3
20260813,19,1,1-2-3
20260813,19,1,1-2-4
20260813,19,1,1-2-5
20260813,19,1,1-3-2
20260813,19,1,1-3-4
20260813,19,1,1-4-2
20260813,19,1,1-4-3
20260813,19,5,1-2-5
20260813,19,5,1-4-5
20260813,19,5,1-5-2
20260813,19,5,1-5-4
20260813,19,5,1-5-6
20260813,19,9,1-2-3
20260813,19,9,1-2-4
20260813,19,9,1-3-2
20260813,19,9,1-3-4
20260813,19,9,1-3-6
20260813,19,9,1-4-2
20260813,19,9,1-4-3
20260813,21,7,1-2-3
20260813,21,7,1-2-4
20260813,21,7,1-2-5
20260813,21,7,1-4-2
20260813,21,7,1-5-2
20260813,22,1,1-2-3
20260813,22,1,1-2-4
20260813,22,1,1-3-2
20260813,22,1,1-3-4
20260813,22,1,1-4-2
20260813,22,8,1-2-4
20260813,22,8,1-2-6
20260813,22,8,1-3-4
20260813,22,8,1-4-2
20260813,22,8,1-4-3
20260813,22,8,1-4-6
20260813,22,8,1-6-2
20260813,22,8,1-6-4
20260813,22,9,1-2-3
20260813,22,9,1-2-5
20260813,22,9,1-3-2
20260813,22,9,1-5-2
20260813,23,1,1-2-3
20260813,23,1,1-2-4
20260813,23,1,1-3-2
20260813,23,1,1-3-4
20260813,23,1,1-3-5
20260813,23,1,1-3-6
20260813,23,1,1-4-2
20260813,23,1,1-4-3
20260813,23,4,1-3-4
20260813,23,4,1-4-2
20260813,23,4,1-4-3
20260813,23,4,1-4-6
20260813,23,4,1-6-4
20260813,23,9,1-2-4
20260813,23,9,1-2-5
20260813,23,9,1-2-6
20260813,23,9,1-4-2
20260813,23,9,1-6-2
20260813,24,1,1-2-3
20260813,24,1,1-2-4
20260813,24,1,1-3-2
20260813,24,1,2-1-3
20260813,24,1,3-1-2
20260813,24,11,1-2-3
20260813,24,11,1-2-4
20260813,24,11,1-2-5
20260813,24,11,1-3-2
20260813,24,11,1-5-2
20260813,24,12,1-2-3
20260813,24,12,1-2-4
20260813,24,12,1-2-5
20260813,24,12,1-3-2
20260813,24,12,1-4-2
20260813,24,7,1-2-3
20260813,24,7,1-2-4
20260813,24,7,1-3-2
20260813,24,7,1-4-2
20260813,24,7,2-1-4
20260813,24,9,1-2-6
20260813,24,9,1-3-6
20260813,24,9,1-4-6
20260813,24,9,1-5-6
20260813,24,9,1-6-2
20260813,24,9,1-6-3
20260813,24,9,1-6-4
20260813,24,9,1-6-5
20260814,01,6,1-2-3
20260814,01,6,1-2-4
20260814,01,6,1-3-2
20260814,01,6,1-3-4
20260814,01,6,1-3-6
20260814,01,6,1-4-2
20260814,01,6,1-4-3
20260814,01,6,1-6-3
20260814,01,8,1-2-3
20260814,01,8,1-3-2
20260814,01,8,1-3-4
20260814,01,8,1-3-5
20260814,01,8,1-5-3
20260814,03,9,1-2-3
20260814,03,9,1-2-5
20260814,03,9,1-2-6
20260814,03,9,1-3-2
20260814,03,9,1-5-2
