日付,場コード,レース番号,買い目,最終オッズ
20260818,13,6,1-4-5,5.3
20260818,13,6,1-5-4,20.0
20260818,13,8,1-2-3,8.5
20260818,13,8,1-3-2,11.8
20260818,13,8,1-3-5,51.0
20260818,13,8,1-3-6,12.7
20260818,13,8,1-6-3,15.7
20260818,14,1,1-2-3,6.1
20260818,14,1,1-2-4,22.8
20260818,14,1,1-3-2,6.2
20260818,14,1,1-3-4,14.8
20260818,14,1,1-3-5,9.6
20260818,14,1,1-3-6,9.9
20260818,14,1,1-4-2,37.5
20260818,14,1,1-4-3,33.6
20260818,14,11,1-2-3,5.4
20260818,14,11,1-2-4,5.5
20260818,14,11,1-3-2,9.2
20260818,14,11,1-4-2,10.3
20260818,14,11,1-4-3,18.5
20260818,14,2,1-2-3,14.7
20260818,14,2,1-2-4,9.3
20260818,14,2,1-2-5,18.9
20260818,14,2,1-2-6,6.8
20260818,14,2,1-3-2,41.9
20260818,14,2,1-4-2,19.3
20260818,14,2,1-4-3,88.2
20260818,16,10,1-2-4,7.0
20260818,16,10,1-3-4,10.8
20260818,16,10,1-4-2,6.4
20260818,16,10,1-4-3,9.2
20260818,16,10,4-1-3,23.4
20260818,16,5,1-2-4,11.3
20260818,16,5,1-4-2,6.8
20260818,16,5,1-4-3,17.6
20260818,16,5,1-4-5,5.1
20260818,16,5,1-5-4,12.7
20260818,16,6,1-3-2,16.5
20260818,16,6,1-3-4,7.2
20260818,16,6,1-3-6,4.9
20260818,16,6,1-4-3,20.4
20260818,16,6,1-6-3,12.1
20260818,17,1,1-2-3,5.3
20260818,17,1,1-2-4,14.1
20260818,17,1,1-3-2,6.2
20260818,17,1,1-3-4,6.9
20260818,17,1,1-4-2,22.2
20260818,17,3,1-2-3,14.3
20260818,17,3,1-2-4,8.7
20260818,17,3,1-2-6,4.5
20260818,17,3,1-4-2,26.8
20260818,17,3,1-6-2,9.8
20260818,17,4,1-2-4,53.7
20260818,17,4,1-2-5,21.4
20260818,17,4,1-4-2,77.5
20260818,17,4,1-4-5,16.8
20260818,17,4,1-5-2,19.7
20260818,17,4,1-5-3,13.9
20260818,17,4,1-5-4,12.8
20260818,17,5,1-2-3,48.1
20260818,17,5,1-3-2,46.4
20260818,17,5,1-3-4,34.5
20260818,17,5,1-3-5,27.6
20260818,17,5,1-3-6,13.1
20260818,17,5,1-4-3,52.9
20260818,17,5,1-6-3,10.3
20260818,17,8,1-2-3,21.6
20260818,17,8,1-3-2,18.8
20260818,17,8,1-3-4,15.3
20260818,17,8,1-3-5,9.0
20260818,17,8,1-4-3,29.8
20260818,17,8,1-4-5,32.2
20260818,17,8,1-5-3,13.3
20260818,17,9,1-2-3,7.1
20260818,17,9,1-2-4,11.4
20260818,17,9,1-2-5,9.4
20260818,17,9,1-4-2,28.2
20260818,17,9,1-5-2,19.6
20260818,18,1,1-2-3,5.9
20260818,18,1,1-3-2,6.5
20260818,18,1,1-3-5,6.1
20260818,18,1,1-5-3,13.1
20260818,18,1,3-1-2,30.6
20260818,18,3,1-2-3,11.4
20260818,18,3,1-3-2,14.8
20260818,18,3,1-3-4,21.3
20260818,18,3,1-3-5,11.4
20260818,18,3,1-3-6,8.3
20260818,18,3,1-4-3,40.2
20260818,18,3,1-6-3,14.3
20260818,18,4,1-2-3,4.0
20260818,18,4,1-2-4,7.0
20260818,18,4,1-3-2,11.4
20260818,18,4,1-3-4,28.4
20260818,18,4,1-4-2,23.0
20260818,18,9,1-3-4,9.0
20260818,18,9,1-4-2,16.6
20260818,18,9,1-4-3,9.0
20260818,18,9,1-4-5,8.1
20260818,18,9,1-5-4,18.6
20260818,20,1,1-2-3,15.2
20260818,20,1,1-3-2,12.0
20260818,20,1,1-3-4,29.7
20260818,20,1,1-3-6,8.3
20260818,20,1,3-1-2,15.9
20260818,20,10,1-2-3,35.7
20260818,20,10,1-2-4,49.2
20260818,20,10,1-3-2,31.9
20260818,20,10,1-3-4,10.0
20260818,20,10,1-3-5,13.3
20260818,20,10,1-4-2,49.0
20260818,20,10,1-4-3,16.9
20260818,20,12,1-2-3,9.4
20260818,20,12,1-3-2,7.7
20260818,20,12,1-3-4,4.7
20260818,20,12,1-4-2,18.9
20260818,20,12,1-4-3,10.3
20260818,20,3,1-2-3,32.0
20260818,20,3,1-3-2,23.9
20260818,20,3,1-3-4,11.0
20260818,20,3,1-4-3,13.6
20260818,20,9,1-2-3,31.4
20260818,20,9,1-3-2,20.8
20260818,20,9,1-3-5,6.6
20260818,20,9,1-3-6,8.4
20260819,05,1,1-3-6,13.2
20260819,05,1,1-4-6,32.9
20260819,05,1,1-5-6,15.1
20260819,05,1,1-6-2,39.9
20260819,05,1,1-6-3,16.0
20260819,05,1,1-6-4,30.5
20260819,05,1,1-6-5,14.3
20260819,05,3,1-3-4,15.0
20260819,05,3,1-3-5,5.1
20260819,05,3,1-5-3,5.9
20260819,05,3,3-1-5,21.2
20260819,05,3,5-1-3,23.0
20260819,05,9,1-3-2,9.3
20260819,05,9,1-3-4,5.9
20260819,05,9,1-3-5,12.7
20260819,05,9,1-4-3,11.5
20260819,05,9,3-1-4,14.7
20260819,09,1,1-2-3,8.7
20260819,09,1,1-2-4,6.7
20260819,09,1,1-3-2,15.6
20260819,09,1,1-3-4,12.0
20260819,09,1,1-4-2,8.7
20260819,09,4,1-2-4,6.6
20260819,09,4,1-3-4,14.6
20260819,09,4,1-4-2,4.9
20260819,09,4,1-4-3,9.4
20260819,09,4,4-1-2,29.4
20260819,09,5,1-2-3,4.4
20260819,09,5,1-3-2,7.1
20260819,09,5,1-3-5,12.5
20260819,09,5,1-5-3,29.5
20260819,10,1,1-2-3,31.3
20260819,10,1,1-2-4,10.8
20260819,10,1,1-3-2,54.8
20260819,10,1,1-3-4,41.2
20260819,10,1,1-4-2,12.1
20260819,10,1,1-4-3,34.2
20260819,10,1,1-4-5,21.5
20260819,10,11,1-2-3,6.6
20260819,10,11,1-2-4,8.1
20260819,10,11,1-3-2,7.8
20260819,10,11,1-3-4,8.7
20260819,10,11,1-3-5,14.1
20260819,10,11,1-4-2,18.3
20260819,10,11,1-4-3,17.4
20260819,10,3,1-2-3,6.0
20260819,10,3,1-2-4,8.9
20260819,10,3,1-3-2,6.8
20260819,10,3,1-3-4,5.8
20260819,10,3,1-4-3,11.6
20260819,10,4,1-3-5,12.6
20260819,10,4,1-4-3,13.2
20260819,10,4,1-4-5,8.9
20260819,10,4,1-5-3,13.4
20260819,10,4,1-5-4,10.1
20260819,10,5,1-2-4,16.2
20260819,10,5,1-4-2,17.7
20260819,10,5,1-4-5,10.3
20260819,10,5,1-4-6,13.0
20260819,10,5,1-5-4,15.8
20260819,10,7,1-2-4,9.1
20260819,10,7,1-4-2,6.3
20260819,10,7,1-4-3,11.3
20260819,11,3,1-2-4,10.2
20260819,11,3,1-3-4,23.8
20260819,11,3,1-4-2,8.4
20260819,11,3,1-4-3,17.2
20260819,11,3,1-4-6,8.4
20260819,11,6,1-2-3,23.5
20260819,11,6,1-2-4,45.5
20260819,11,6,1-2-5,10.8
20260819,11,6,1-4-5,70.7
20260819,11,6,1-5-2,11.4
20260819,11,6,1-5-3,19.4
20260819,11,6,1-5-4,34.3
20260819,11,8,1-2-3,44.2
20260819,11,8,1-2-4,32.8
20260819,11,8,1-3-2,68.8
20260819,11,8,1-3-4,40.8
20260819,11,8,1-4-2,54.2
20260819,11,8,1-4-3,56.4
20260819,11,8,1-4-6,15.7
20260819,11,8,1-6-4,5.8
20260819,13,10,1-3-4,23.6
20260819,13,10,1-3-5,12.1
20260819,13,10,1-4-2,17.5
20260819,13,10,1-4-3,28.0
20260819,13,10,1-4-5,9.1
20260819,13,10,1-5-3,9.9
20260819,13,10,1-5-4,9.3
20260819,13,12,1-2-3,11.2
20260819,13,12,1-3-2,7.9
20260819,13,12,1-3-4,4.9
20260819,13,12,1-3-5,6.5
20260819,13,12,1-4-3,13.1
20260819,13,6,1-2-4,19.6
20260819,13,6,1-4-2,10.6
20260819,13,6,1-4-3,21.0
20260819,13,6,1-4-5,13.1
20260819,13,6,4-1-2,16.7
20260819,14,1,1-2-3,24.4
20260819,14,1,1-2-4,14.3
20260819,14,1,1-2-6,16.0
20260819,14,1,1-3-2,41.9
20260819,14,1,1-3-4,41.8
20260819,14,1,1-4-2,17.2
20260819,14,1,1-4-3,38.9
20260819,14,1,1-4-6,20.0
20260819,14,11,1-2-3,6.8
20260819,14,11,1-2-4,12.3
20260819,14,11,1-2-5,8.4
20260819,14,11,1-3-2,9.3
20260819,14,11,1-4-2,24.2
20260819,14,3,1-2-3,4.7
20260819,14,3,1-2-4,7.4
20260819,14,3,1-2-5,15.2
20260819,14,3,1-3-2,6.2
20260819,14,3,2-1-3,38.1
20260819,14,8,1-3-2,84.2
20260819,14,8,1-3-4,35.0
20260819,14,8,1-3-6,14.4
20260819,14,8,1-4-3,51.3
20260819,14,8,1-6-3,11.6
20260819,15,1,1-2-3,18.2
20260819,15,1,1-2-4,8.0
20260819,15,1,1-3-2,37.2
20260819,15,1,1-4-2,11.7
20260819,15,1,1-4-3,37.9
20260819,15,8,1-2-3,6.1
20260819,15,8,1-2-4,3.6
20260819,15,8,1-2-5,7.3
20260819,15,8,1-3-2,17.7
20260819,15,8,1-4-2,9.7
20260819,16,1,1-2-3,11.8
20260819,16,1,1-2-4,17.6
20260819,16,1,1-3-2,11.3
20260819,16,1,1-3-4,10.3
20260819,16,1,1-4-3,19.0
20260819,16,5,1-2-4,11.8
20260819,16,5,1-4-2,7.7
20260819,16,5,1-4-3,15.2
20260819,16,5,1-4-5,6.7
20260819,16,5,1-5-4,19.3
20260819,16,7,1-2-3,16.0
20260819,16,7,1-2-4,4.4
20260819,16,7,1-4-2,6.0
20260819,16,7,2-1-4,29.2
20260819,16,7,4-1-2,25.0
20260819,16,9,1-2-3,13.1
20260819,16,9,1-2-6,3.9
20260819,16,9,1-3-2,24.7
20260819,17,1,1-2-3,10.4
20260819,17,1,1-2-5,13.4
20260819,17,1,1-3-2,10.5
20260819,17,1,1-3-5,5.8
20260819,17,1,1-5-3,10.2
20260819,17,2,1-3-4,6.0
20260819,17,2,1-3-5,7.5
20260819,17,2,1-4-3,9.9
20260819,17,2,1-5-3,15.0
20260819,17,3,1-2-3,13.5
20260819,17,3,1-3-2,10.7
20260819,17,3,1-3-4,7.4
20260819,17,3,1-4-2,24.9
20260819,17,3,1-4-3,13.7
20260819,17,5,1-2-3,5.2
20260819,17,5,1-3-2,5.6
20260819,17,5,1-3-4,18.3
20260819,17,5,1-3-5,8.8
20260819,17,5,3-1-2,81.6
20260819,17,6,1-2-3,19.7
20260819,17,6,1-3-2,20.8
20260819,17,6,1-3-4,35.5
20260819,17,6,1-3-6,10.7
20260819,17,8,1-2-3,9.9
20260819,17,8,1-2-4,9.3
20260819,17,8,1-3-4,7.9
20260819,17,8,1-4-2,9.9
20260819,17,8,1-4-3,9.6
20260819,18,1,1-2-3,5.4
20260819,18,1,1-3-2,6.0
20260819,18,1,1-3-4,12.8
20260819,18,1,1-3-5,6.0
20260819,18,1,3-1-2,56.5
20260819,18,2,1-3-5,12.2
20260819,18,2,1-4-5,8.9
20260819,18,2,1-5-2,16.3
20260819,18,2,1-5-3,14.5
20260819,18,2,1-5-4,11.3
20260819,18,4,1-2-3,3.8
20260819,18,4,1-2-4,5.7
20260819,18,4,1-2-5,6.3
20260819,18,4,1-3-2,10.5
20260819,18,4,1-4-2,17.1
20260819,18,7,1-2-3,6.6
20260819,18,7,1-2-4,6.2
20260819,18,7,1-3-2,11.2
20260819,18,7,1-3-4,10.3
20260819,18,7,1-4-2,9.6
20260819,18,8,1-2-3,29.1
20260819,18,8,1-3-2,22.7
20260819,18,8,1-3-4,37.6
20260819,18,8,1-3-6,6.8
20260819,18,8,1-6-3,4.5
20260819,18,9,1-2-4,8.5
20260819,18,9,1-3-4,13.1
20260819,18,9,1-4-2,14.1
20260819,18,9,1-4-3,22.2
20260819,19,1,1-2-4,7.9
20260819,19,1,1-3-4,13.3
20260819,19,1,1-4-2,7.7
20260819,19,1,1-4-3,13.5
20260819,19,1,4-1-2,28.6
20260819,19,10,1-2-3,6.3
20260819,19,10,1-3-2,5.8
20260819,19,10,1-3-4,7.4
20260819,19,10,2-1-3,27.3
20260819,19,10,3-1-2,24.4
20260819,19,5,1-2-4,7.1
20260819,19,5,1-4-2,6.7
20260819,19,5,1-4-3,23.4
20260819,19,5,1-4-5,10.9
20260819,19,5,1-5-4,26.0
20260819,19,8,1-2-4,9.5
20260819,19,8,1-3-2,9.7
20260819,19,8,1-3-4,5.3
20260819,19,8,1-4-2,9.2
20260819,19,8,1-4-3,6.1
20260819,19,9,1-2-3,12.9
20260819,19,9,1-2-4,21.4
20260819,19,9,1-2-5,11.3
20260819,19,9,1-3-2,21.5
20260819,19,9,1-5-2,18.1
20260819,20,12,1-2-3,6.4
20260819,20,12,1-2-4,18.2
20260819,20,12,1-3-2,8.7
20260819,20,12,1-4-2,32.2
20260819,20,5,1-2-3,17.3
20260819,20,5,1-2-4,5.3
20260819,20,5,1-3-2,36.8
20260819,20,5,1-4-2,10.5
20260819,20,5,2-1-4,39.5
20260819,20,7,1-2-3,9.3
20260819,20,7,1-3-2,5.7
20260819,20,7,1-3-4,5.0
20260819,20,7,1-3-5,8.1
20260819,20,7,1-5-3,36.3
20260819,20,8,1-2-3,2.8
20260819,20,8,1-2-4,14.9
20260819,20,8,1-3-2,5.2
20260819,20,8,2-1-3,25.1
20260819,20,8,3-1-2,46.7
20260820,04,2,1-2-4,15.7
20260820,04,2,1-3-4,16.6
20260820,04,2,1-4-2,17.3
20260820,04,2,1-4-3,21.7
20260820,04,2,1-4-5,11.7
20260820,05,3,1-3-4,6.3
20260820,05,3,1-4-2,9.1
20260820,05,3,1-4-3,5.2
20260820,05,3,1-4-5,14.1
20260820,05,3,4-1-3,20.9
20260820,05,4,1-2-3,5.9
20260820,05,4,1-2-4,13.9
20260820,05,4,1-2-6,6.3
20260820,05,4,1-3-2,13.0
20260820,05,4,2-1-3,29.7
20260820,05,5,1-3-4,26.5
20260820,05,5,1-4-3,29.3
20260820,05,5,1-4-5,9.0
20260820,05,5,1-5-3,17.5
20260820,05,5,1-5-4,8.3
20260820,05,8,1-2-4,11.6
20260820,05,8,1-3-4,16.5
20260820,05,8,1-4-2,9.0
20260820,05,8,1-4-3,12.6
20260820,05,8,1-4-5,8.4
20260820,09,1,1-3-2,7.4
20260820,09,1,1-3-4,20.3
20260820,09,1,1-3-5,7.0
20260820,09,1,1-4-3,39.3
20260820,09,1,1-5-3,12.1
20260820,09,10,1-2-3,9.4
20260820,09,10,1-3-2,7.1
20260820,09,10,1-3-4,5.0
20260820,09,10,1-4-3,11.0
20260820,09,10,3-1-4,25.7
20260820,09,5,1-2-3,5.6
20260820,09,5,1-2-4,7.6
20260820,09,5,1-2-5,43.8
20260820,09,5,1-3-2,8.5
20260820,09,5,1-3-4,11.7
20260820,09,5,1-4-2,13.7
20260820,09,5,1-4-3,21.4
20260820,09,7,1-2-3,20.1
20260820,09,7,1-2-4,7.2
20260820,09,7,1-3-2,40.2
20260820,09,7,1-4-2,7.8
20260820,09,7,1-4-3,15.3
20260820,09,8,1-2-3,28.2
20260820,09,8,1-2-4,20.9
20260820,09,8,1-2-5,9.9
20260820,09,8,1-3-2,40.2
20260820,09,8,1-5-2,10.1
20260820,11,1,1-2-3,12.2
20260820,11,1,1-2-4,12.7
20260820,11,1,1-2-5,9.5
20260820,11,1,1-2-6,9.8
20260820,11,1,1-4-2,18.1
20260820,11,5,1-2-3,12.7
20260820,11,5,1-3-2,6.4
20260820,11,5,1-3-4,4.2
20260820,11,5,1-3-5,4.5
20260820,11,5,1-4-3,19.9
20260820,11,6,1-2-4,8.6
20260820,11,6,1-3-4,10.5
20260820,11,6,1-4-2,6.2
20260820,11,6,1-4-3,9.0
20260820,11,6,1-4-5,6.3
20260820,11,8,1-2-3,11.5
20260820,11,8,1-2-4,27.5
20260820,11,8,1-2-6,11.7
20260820,11,8,1-6-2,19.3
20260820,11,9,1-2-3,19.8
20260820,11,9,1-2-6,7.1
20260820,11,9,1-3-2,32.4
20260820,11,9,1-3-4,43.2
20260820,11,9,1-3-5,39.5
20260820,11,9,1-3-6,20.2
20260820,11,9,1-6-2,8.6
20260820,11,9,1-6-3,23.2
